system:index,Muni_code,count,double_area_km2,double_delay,double_harvest,double_plant,label,latitude,longitude,onset,onset_historicalRange,single_area_km2,single_delay,single_harvest,single_plant,total_planted_area_km2,year
2_+4619+4507,5106307,3080,,,,,20920150,-13.76221874,-53.51014588,52,51,0.241375641,57.10331036,214.5533104,109.1033104,0.241375641,2006
2_+4619+4563,5106307,3136,,,,,21390600,-14.00925545,-53.51014588,52,57,,,,,,2006
2_+4619+4619,5106307,3136,,,,,21106848,-14.26078372,-53.51014588,53,69,,,,,,2006
2_+4619+4674,5107792,3080,,,,,19610486,-14.512312,-53.51014588,53,69,0.240375359,69.32527076,216.6961187,122.3252708,0.240375359,2006
2_+4619+4786,5107792,3136,0.240048563,72.54133143,222.2855146,125.5413314,19881456,-15.01087699,-53.51014588,53,69,0.24006825,94.51438055,250.7587519,147.5143805,0.240063328,2006
2_+4619+4841,5106281,3080,0.239785438,67.20080956,233.6432261,121.2008096,20636448,-15.26240527,-53.51014588,54,57,0.239785438,84.61766324,245.2766987,138.6176632,0.239785438,2006
2_+4619+4897,5108105,3136,0.239518266,62.64445053,229.6507189,116.6444505,20580196,-15.50944197,-53.51014588,54,55,0.239508094,90.07829434,248.3427908,144.0782943,0.239518266,2006
2_+4619+4953,5108105,3136,0.239102094,56.50926161,230.0747311,132.5092616,21733362,-15.76097025,-53.51014588,76,54,0.239138438,63.13215915,249.9552671,139.1321591,0.23913325,2006
2_+4619+5008,5108105,3080,0.238945562,55.48700631,237.7370063,109.4870063,20736898,-16.01249853,-53.51014588,54,54,0.238945562,91.61618894,236.8161889,145.6161889,0.238945562,2006
2_+4619+5064,5104203,3136,0.238537859,62.77107228,222.2210723,116.7710723,21018158,-16.25953523,-53.51014588,54,55,0.238644578,81.8995262,230.3971766,135.8995262,0.238644578,2006
2_+4619+5120,5104203,3136,0.238088828,23.75977779,191.7597778,77.75977779,20603079,-16.51106351,-53.51014588,54,52,0.238225125,118.7364088,304.3019961,172.7364088,0.238225125,2006
2_+4619+5175,5100409,3080,0.237946125,85.31668717,232.729807,135.3166872,20672610,-16.76259179,-53.51014588,50,52,0.238006625,105.1215593,249.7062243,155.1215593,0.238001125,2006
2_+4619+5231,5100409,3086,,,,,20278846,-17.00962849,-53.51014588,50,52,0.237746938,77.15963152,232.7113678,127.1596315,0.237746938,2006
2_+4619+5287,5100300,2341,,,,,20942208,-17.26115677,-53.51014588,54,52,,,,,,2006
2_+4619+5342,5100300,2659,,,,,21262276,-17.51717663,-53.51014588,54,49,0.237006453,78.66532679,246.6653268,132.6653268,0.237006453,2006
2_+4619+5398,5100453.5,3065,,,,,20630850,-17.75972176,-53.51014588,53,49,0.236792844,78.35491514,243.8078174,131.3549151,0.236792844,2006
2_+4619+5405,5100300,75,,,,,22210800,-18.00226688,-53.50116273,53,49,,,,,,2006
2_+4625+5407,5100300,69,,,,,8545600,-18.00226688,-53.46073854,53,52,,,,,,2006
2_+4655+5400,5100607,19,,,,,8545600,-18.00226688,-53.3349744,53,52,,,,,,2006
2_+4674+3561,5106422,1492,,,,,9891150,-9.634460011,-53.26310917,55,42,,,,,,2006
2_+4674+3617,5106422,3080,,,,,10353818,-9.760224151,-53.26310917,51,35,,,,,,2006
2_+4674+3673,5106422,3080,,,,,10426176,-10.01175243,-53.26310917,51,29,,,,,,2006
2_+4674+3728,5106422,3025,,,,,10722048,-10.26328071,-53.26310917,51,29,,,,,,2006
2_+4674+3784,5106422,3080,,,,,11779200,-10.51031741,-53.26310917,51,29,,,,,,2006
2_+4674+3840,5107859,3080,,,,,18577728,-10.76184569,-53.26310917,51,35,,,,,,2006
2_+4674+3895,5107859,3025,,,,,18379296,-11.01337397,-53.26310917,51,31,,,,,,2006
2_+4674+3951,5107065,3080,,,,,18995340,-11.26041068,-53.26310917,52,54,,,,,,2006
2_+4674+4007,5107065,3080,,,,,19174974,-11.51193896,-53.26310917,53,43,,,,,,2006
2_+4674+4062,5107065,3025,,,,,19373718,-11.76346723,-53.26310917,53,43,,,,,,2006
2_+4674+4118,5107065,3080,,,,,19247592,-12.01050394,-53.26310917,52,43,,,,,,2006
2_+4674+4173,5103858,3025,,,,,21459400,-12.26203222,-53.26310917,52,46,,,,,,2006
2_+4674+4229,5103858,3080,,,,,21397900,-12.50906892,-53.26310917,52,43,,,,,,2006
2_+4674+4285,5103858,3080,,,,,21791500,-12.7605972,-53.26310917,52,27,,,,,,2006
2_+4674+4340,5103858,3025,0.242028516,66.86165407,240.3581358,118.8616541,21936900,-13.01212548,-53.26310917,52,28,0.242041422,90.25122708,256.2512271,142.2512271,0.242041422,2006
2_+4674+4396,5103858,3080,,,,,22825000,-13.25916218,-53.26310917,52,27,,,,,,2006
2_+4674+4452,5106307,3080,,,,,21903700,-13.51069046,-53.26310917,53,43,0.2415195,41.31896901,208.318969,94.31896901,0.2415195,2006
2_+4674+4507,5106307,3025,,,,,21679600,-13.76221874,-53.26310917,53,24,,,,,,2006
2_+4674+4563,5106307,3080,,,,,22058400,-14.00925545,-53.26310917,53,27,,,,,,2006
2_+4674+4619,5107792,3080,,,,,22335300,-14.26078372,-53.26310917,53,26,,,,,,2006
2_+4674+4674,5107792,3025,0.240428406,48.71561784,226.2872335,101.7156178,21677110,-14.512312,-53.26310917,53,30,0.240418766,97.99273691,244.0865066,150.9927369,0.240418766,2006
2_+4674+4730,5107792,3080,0.240341531,52.88968923,217.5969535,105.8896892,21673092,-14.75934871,-53.26310917,53,58,0.240351203,122.7469459,250.8571145,175.7469459,0.240346359,2006
2_+4674+4786,5106281,3080,0.240073172,71.73868903,236.6435356,124.738689,22862420,-15.01087699,-53.26310917,53,42,0.240058406,89.26324934,247.9464883,142.2632493,0.24006825,2006
2_+4674+4841,5106281,3025,0.239725297,67.11962379,225.4167259,121.1196238,20748952,-15.26240527,-53.26310917,54,57,0.239740359,92.68965126,244.0753753,146.6896513,0.239735344,2006
2_+4674+4897,5108105,3080,,,,,22155252,-15.50944197,-53.26310917,76,62,0.239492844,45.05467185,226.5046719,121.0546719,0.239492844,2006
2_+4674+4953,5108105,3080,,,,,21781578,-15.76097025,-53.26310917,76,54,0.239018781,83.41744482,250.6174448,159.4174448,0.239018781,2006
2_+4674+5008,5108105,3025,0.238713641,52.90750827,219.1139701,106.9075083,21190932,-16.01249853,-53.26310917,54,51,0.238718938,85.54701674,249.2619297,139.5470167,0.238718938,2006
2_+4674+5064,5104203,3080,0.238649891,57.04429446,227.3523259,111.0442945,20861456,-16.25953523,-53.26310917,54,52,0.238649891,86.27494359,248.9570224,140.2749436,0.238649891,2006
2_+4674+5120,5104203,3080,0.238094297,16.19704029,206.9970403,70.19704029,21323526,-16.51106351,-53.26310917,54,62,,,,,0.238094297,2006
2_+4674+5175,5101209,3025,0.237929594,83.74372529,220.3937253,137.7437253,20986014,-16.76259179,-53.26310917,54,52,0.237907531,92.87583337,248.9427007,146.8758334,0.237929594,2006
2_+4674+5231,5100409,3080,0.237724703,40.73902638,204.1958009,90.73902638,20423494,-17.00962849,-53.26310917,50,52,0.237735828,90.03322532,249.9151876,140.0332253,0.237730266,2006
2_+4674+5287,5100300,3080,,,,,21493752,-17.26115677,-53.26310917,50,52,,,,,,2006
2_+4674+5342,5100607,3025,0.236862344,81.98164949,244.7223058,135.9816495,8175552,-17.51268505,-53.26310917,54,52,0.236983453,100.8382438,246.0899511,154.8382438,0.236983453,2006
2_+4674+5398,5100607,3046,0.236787047,74.52803561,241.5280356,127.5280356,8636800,-17.75972176,-53.26310917,53,52,0.236792844,99.1806882,246.1473705,152.1806882,0.236792844,2006
2_+4674+5399,5100607,3,,,,,8545600,-18.00226688,-53.25412602,53,52,,,,,,2006
2_+4677+5287,5100300,479,,,,,12556050,-17.2566652,-53.20471868,54,52,,,,,,2006
2_+4688+5342,5156855,189,,,,,8524800,-17.51717663,-53.20471868,54,52,,,,,,2006
2_+4690+5231,5100300,1731,0.237590734,26.15584309,216.9558431,80.15584309,21211500,-17.00513692,-53.08344612,54,52,0.237708,67.53966459,236.5642065,121.5396646,0.237708,2006
2_+4702+5407,5100607,270,0.236454078,60.04255082,217.4925508,112.0425508,8816338,-18.00226688,-53.07895454,52,52,0.236471719,89.63703209,247.4056595,141.6370321,0.236471719,2006
2_+4715+5398,5156855,1593,0.236676578,88.64714566,236.6938143,141.6471457,8715200,-17.76870491,-53.10141242,53,52,0.236688234,95.94551094,240.6423511,148.9455109,0.236688234,2006
2_+4718+5175,5101209,2841,,,,,20249201,-16.76259179,-53.02505562,55,52,,,,,,2006
2_+4730+3561,5106422,1287,,,,,10147968,-9.652426317,-53.01607247,52,43,,,,,,2006
2_+4730+3617,5106422,3136,,,,,10055232,-9.760224151,-53.0115809,52,29,,,,,,2006
2_+4730+3673,5106422,3136,,,,,10450464,-10.01175243,-53.0115809,52,29,,,,,,2006
2_+4730+3728,5107354,3080,,,,,12074400,-10.26328071,-53.0115809,51,38,,,,,,2006
2_+4730+3784,5107354,3136,,,,,11625600,-10.51031741,-53.0115809,51,43,,,,,,2006
2_+4730+3840,5107859,3136,,,,,18038592,-10.76184569,-53.0115809,51,43,,,,,,2006
2_+4730+3895,5107859,3080,,,,,19182618,-11.01337397,-53.0115809,52,43,,,,,,2006
2_+4730+3951,5107859,3136,,,,,18712512,-11.26041068,-53.0115809,51,43,,,,,,2006
2_+4730+4007,5107065,3136,,,,,19324032,-11.51193896,-53.0115809,51,43,,,,,,2006
2_+4730+4062,5107065,3080,,,,,19499844,-11.76346723,-53.0115809,53,43,,,,,,2006
2_+4730+4118,5107065,3136,,,,,19622148,-12.01050394,-53.0115809,53,43,,,,,,2006
2_+4730+4173,5107065,3080,,,,,20932506,-12.26203222,-53.0115809,53,43,,,,,,2006
2_+4730+4229,5103858,3136,,,,,21684900,-12.50906892,-53.0115809,53,43,,,,,,2006
2_+4730+4285,5103858,3136,,,,,22525400,-12.7605972,-53.0115809,53,27,,,,,,2006
2_+4730+4340,5103858,3080,,,,,22787650,-13.01212548,-53.0115809,53,27,0.241994031,80.13979348,215.7897935,133.1397935,0.241994031,2006
2_+4730+4396,5103858,3136,,,,,22335300,-13.25916218,-53.0115809,53,43,0.241846469,78.67509065,268.4750906,131.6750906,0.241846469,2006
2_+4730+4452,5103858,3136,,,,,24103200,-13.51069046,-53.0115809,82,48,0.24145225,54.35371071,250.3537107,136.3537107,0.24145225,2006
2_+4730+4507,5102603,3080,,,,,22816700,-13.76221874,-53.0115809,53,43,0.241266766,10.27556094,200.0755609,63.27556094,0.241266766,2006
2_+4730+4563,5102603,3136,,,,,22733700,-14.00925545,-53.0115809,53,27,,,,,,2006
2_+4730+4619,5102603,3136,,,,,22927800,-14.26078372,-53.0115809,53,27,,,,,,2006
2_+4730+4674,5102603,3080,,,,,22436316,-14.512312,-53.0115809,53,30,,,,,,2006
2_+4730+4730,5106281,3136,,,,,21781872,-14.75934871,-53.0115809,53,57,,,,,,2006
2_+4730+4786,5106281,3136,,,,,21864192,-15.01087699,-53.0115809,53,57,,,,,,2006
2_+4730+4841,5103908,3080,,,,,24019604,-15.26240527,-53.0115809,77,32,,,,,,2006
2_+4730+4897,5108105,3136,,,,,24164252,-15.50944197,-53.0115809,76,61,,,,,,2006
2_+4730+4953,5108105,3136,,,,,21942298,-15.76097025,-53.0115809,76,57,,,,,,2006
2_+4730+5008,5108204,3080,,,,,22376242,-16.01249853,-53.0115809,76,57,,,,,,2006
2_+4730+5064,5108204,3136,,,,,20479746,-16.25953523,-53.0115809,54,52,0.23855925,79.57660722,240.979132,133.5766072,0.23855925,2006
2_+4730+5120,5108204,3136,,,,,21058338,-16.51106351,-53.0115809,54,52,,,,,,2006
2_+4738+5146,5157156,543,,,,,21195700,-16.75360864,-52.85437572,55,52,,,,,,2006
2_+4771+5120,5108204,3012,,,,,20733076,-16.51106351,-52.76454419,55,52,,,,,,2006
2_+4786+3561,5106422,1057,,,,,10642560,-9.665901046,-52.76454419,52,42,,,,,,2006
2_+4786+3617,5107743,3136,,,,,10699968,-9.760224151,-52.76005262,52,42,,,,,,2006
2_+4786+3673,5107743,3136,,,,,18420480,-10.01175243,-52.76005262,51,43,,,,,,2006
2_+4786+3728,5107743,3080,,,,,18472896,-10.26328071,-52.76005262,51,43,,,,,,2006
2_+4786+3784,5107354,3136,,,,,17836416,-10.51031741,-52.76005262,51,43,0.244093953,104.6883282,291.5409772,155.6883282,0.244093953,2006
2_+4786+3840,5107859,3136,0.243947828,72.42691091,260.2269109,123.4269109,17458272,-10.76184569,-52.76005262,51,46,0.243951422,93.12109898,272.1945654,144.121099,0.243951422,2006
2_+4786+3895,5107859,3080,,,,,18521568,-11.01337397,-52.76005262,51,43,0.243769969,86.57626172,250.3239422,137.5762617,0.243769969,2006
2_+4786+3951,5107859,3136,,,,,19392828,-11.26041068,-52.76005262,54,43,,,,,,2006
2_+4786+4007,5107859,3136,,,,,19480032,-11.51193896,-52.76005262,54,43,0.243437922,58.00898149,235.0510549,112.0089815,0.243437922,2006
2_+4786+4062,5107065,3080,,,,,19285344,-11.76346723,-52.76005262,54,43,0.243184203,78.33536222,269.1353622,132.3353622,0.243184203,2006
2_+4786+4118,5107065,3136,0.243015484,64.93704587,225.6690308,118.9370459,21051576,-12.01050394,-52.76005262,54,43,0.243031281,92.31509635,262.526957,146.3150963,0.243029313,2006
2_+4786+4173,5107065,3080,,,,,21019824,-12.26203222,-52.76005262,54,43,,,,,,2006
2_+4786+4229,5107065,3136,,,,,21130956,-12.50906892,-52.76005262,53,43,,,,,,2006
2_+4786+4285,5103858,3136,,,,,22500800,-12.7605972,-52.76005262,53,43,,,,,,2006
2_+4786+4340,5103858,3080,,,,,24381250,-13.01212548,-52.76005262,81,32,0.242114297,49.96438474,244.9643847,130.9643847,0.242114297,2006
2_+4786+4452,5102702,6272,0.241793984,34.62513317,244.8751332,116.6251332,24028500,-13.27263691,-52.76005262,82,48,0.241798375,54.03744362,248.5796037,136.0374436,0.241793984,2006
2_+4786+4507,5100201,3080,,,,,23945500,-13.76221874,-52.76005262,80,46,,,,,,2006
2_+4786+4563,5101402,3136,,,,,23476550,-14.00925545,-52.76005262,80,46,,,,,,2006
2_+4786+4619,5106257,3136,,,,,23906400,-14.26078372,-52.76005262,80,46,,,,,,2006
2_+4786+4674,5106257,3080,,,,,23078412,-14.512312,-52.76005262,79,45,,,,,,2006
2_+4786+4730,5106281,3136,,,,,23712276,-14.75934871,-52.76005262,79,30,,,,,,2006
2_+4786+4786,5106281,3136,,,,,24220504,-15.01087699,-52.76005262,82,33,,,,,,2006
2_+4786+4841,5103908,3080,,,,,25353580,-15.26240527,-52.76005262,76,45,,,,,,2006
2_+4786+4897,5106653,3136,,,,,22332044,-15.50944197,-52.76005262,76,57,,,,,,2006
2_+4786+4953,5106653,3136,,,,,22428476,-15.76097025,-52.76005262,77,31,,,,,,2006
2_+4786+5008,5108204,3080,,,,,23734326,-16.01249853,-52.76005262,77,42,,,,,,2006
2_+4786+5064,5108204,3136,0.238585953,45.8483862,223.2983862,117.8483862,22267756,-16.25953523,-52.76005262,72,35,0.238575281,67.84147903,257.7934634,139.841479,0.238580609,2006
2_+4788+5099,5106703,4,,,,,22740150,-16.6458108,-52.74208631,55,40,,,,,,2006
2_+4792+5097,5107198,484,0.238344313,50.8563222,211.3063222,105.8563222,22740150,-16.50208036,-52.64327163,55,40,0.238349719,86.48425733,255.4842573,141.4842573,0.238349719,2006
2_+4816+5065,5107198,3,,,,,22740150,-16.50208036,-52.61632217,55,40,,,,,,2006
2_+4817+5064,5108204,1239,,,,,25004014,-16.25504366,-52.61632217,82,40,0.238462813,51.95919002,240.4516173,133.95919,0.238462813,2006
2_+4828+5008,5108204,2778,,,,,25558498,-16.01249853,-52.52199907,82,42,,,,,,2006
2_+4830+5012,5108204,16,,,,,25004014,-16.25055208,-52.54894852,82,40,,,,,,2006
2_+4841+3617,5107743,3903,,,,,7839216,-9.697342081,-52.51301591,52,43,,,,,,2006
2_+4841+3673,5107743,3080,,,,,11919250,-10.01175243,-52.51301591,52,43,,,,,,2006
2_+4841+3728,5107743,3025,,,,,11740800,-10.26328071,-52.51301591,51,43,,,,,,2006
2_+4841+3784,5107354,3080,,,,,11786950,-10.51031741,-52.51301591,52,43,,,,,,2006
2_+4841+3840,5107354,3080,,,,,12056450,-10.76184569,-52.51301591,54,46,,,,,,2006
2_+4841+3895,5107859,3025,,,,,19071936,-11.01337397,-52.51301591,51,43,,,,,,2006
2_+4841+3951,5107859,3080,,,,,20214558,-11.26041068,-52.51301591,54,43,0.243677859,67.65502056,235.6550206,121.6550206,0.243677859,2006
2_+4841+4007,5107859,3080,0.243449297,83.75062374,251.7506237,137.7506237,19240416,-11.51193896,-52.51301591,54,43,0.243449297,54.74244527,214.1924453,108.7424453,0.243449297,2006
2_+4841+4062,5107065,3025,,,,,19869408,-11.76346723,-52.51301591,54,43,,,,,,2006
2_+4841+4118,5107065,3080,0.242864125,61.87203499,217.3034168,115.872035,21226212,-12.01050394,-52.51301591,54,43,0.242967906,103.7020439,271.7020439,157.7020439,0.242967906,2006
2_+4841+4173,5107065,3025,0.242787656,67.54730034,226.9973003,121.5473003,21392910,-12.26203222,-52.51301591,54,43,0.242803797,94.56343769,260.9618677,148.5634377,0.242801781,2006
2_+4841+4229,5107065,3080,0.242575688,20.65238238,211.4523824,74.65238238,21734244,-12.50906892,-52.51301591,54,43,0.242561281,105.1682315,259.2800727,159.1682315,0.242563344,2006
2_+4841+4285,5102702,3080,0.242355578,51.81973316,210.5582045,104.8197332,22140000,-12.7605972,-52.51301591,53,43,0.242359766,93.03829144,263.1282481,146.0382914,0.242359766,2006
2_+4841+4340,5102702,3025,0.241981078,54.54297309,231.5889302,107.5429731,22435200,-13.01212548,-52.51301591,53,43,0.242002672,74.60488442,264.4048844,127.6048844,0.242002672,2006
2_+4841+4396,5102702,3080,0.241885703,41.49951858,207.1278738,94.49951858,22447500,-13.25916218,-52.51301591,53,44,0.241881344,51.22095983,232.2207343,104.2209598,0.241885703,2006
2_+4841+4452,5102702,3080,0.241559688,52.56668432,219.4659379,105.5666843,22754450,-13.51069046,-52.51301591,53,44,0.241568609,50.41880935,210.6906711,103.4188094,0.241568609,2006
2_+4841+4507,5100201,3025,0.241271313,32.03499633,229.8562618,112.0349963,23987000,-13.76221874,-52.51301591,80,46,0.241339438,75.97353127,240.281517,155.9735313,0.241305375,2006
2_+4841+4563,5106257,3080,,,,,24469200,-14.00925545,-52.51301591,80,46,0.241124906,43.3383416,251.572589,123.3383416,0.241124906,2006
2_+4841+4619,5106257,3080,,,,,24203750,-14.26078372,-52.51301591,80,46,,,,,,2006
2_+4841+4674,5106257,3025,,,,,23826600,-14.512312,-52.51301591,80,58,,,,,,2006
2_+4841+4730,5106281,3080,0.240190813,24.15107859,231.4010786,103.1510786,22741880,-14.75934871,-52.51301591,79,57,0.240327,75.47337063,291.2733706,154.4733706,0.240322156,2006
2_+4841+4786,5106257,3080,,,,,23211986,-15.01087699,-52.51301591,80,59,0.240078094,71.49548856,242.6954886,151.4954886,0.240078094,2006
2_+4841+4841,5101803,3025,,,,,23481192,-15.26240527,-52.51301591,82,60,,,,,,2006
2_+4841+4897,5103908,3080,,,,,23891028,-15.50944197,-52.51301591,72,61,,,,,,2006
2_+4841+4953,5106653,3080,,,,,23280292,-15.76097025,-52.51301591,82,42,,,,,,2006
2_+4843+4984,5107428.5,920,,,,,30656766,-16.00800695,-52.33335286,82,34,,,,,,2006
2_+4886+4953,5106653,3016,,,,,25903800,-15.76097025,-52.26597921,82,39,,,,,,2006
2_+4897+3561,5107743,620,,,,,10972472,-9.701833658,-52.26597921,52,43,,,,,,2006
2_+4897+3617,5107743,3136,,,,,10981488,-9.760224151,-52.26148763,52,42,0.244666953,110.6164105,260.2834851,162.6164105,0.244666953,2006
2_+4897+3673,5107743,3136,,,,,8108422,-10.01175243,-52.26148763,52,43,0.244647203,94.73209511,260.7320951,146.7320951,0.244647203,2006
2_+4897+3728,5107743,3080,,,,,10978176,-10.26328071,-52.26148763,51,44,,,,,,2006
2_+4897+3784,5107354,3136,,,,,10927392,-10.51031741,-52.26148763,51,42,,,,,,2006
2_+4897+3840,5107354,3136,,,,,10869984,-10.76184569,-52.26148763,51,43,,,,,,2006
2_+4897+3895,5107859,3080,,,,,18768672,-11.01337397,-52.26148763,51,42,0.243864781,82.05701436,224.2570144,133.0570144,0.243864781,2006
2_+4897+3951,5107859,3136,,,,,19641258,-11.26041068,-52.26148763,54,43,0.243502234,163.9393733,286.3393733,217.9393733,0.243502234,2006
2_+4897+4007,5107859,3136,,,,,19450080,-11.51193896,-52.26148763,54,43,0.243460672,87.64402441,255.6440244,141.6440244,0.243460672,2006
2_+4897+4062,5107065,3080,,,,,20092254,-11.76346723,-52.26148763,54,43,,,,,,2006
2_+4897+4118,5107065,3136,,,,,20818238,-12.01050394,-52.26148763,54,43,0.242819922,87.65195466,239.9884117,141.6519547,0.242819922,2006
2_+4897+4173,5107065,3080,0.242710656,104.6063649,249.8063649,158.6063649,21257964,-12.26203222,-52.26148763,54,43,0.242795734,122.9254276,264.8838623,176.9254276,0.242783625,2006
2_+4897+4229,5107065,3136,0.242567453,81.6837614,230.3174831,135.6837614,21910154,-12.50906892,-52.26148763,54,43,0.242583906,98.82651411,254.2549048,152.8265141,0.242579797,2006
2_+4897+4285,5107065,3136,0.242338797,54.19129308,232.8901879,107.1912931,21547701,-12.7605972,-52.26148763,53,43,0.242355578,105.347969,263.4057456,158.347969,0.242355578,2006
2_+4897+4340,5107065,3080,0.241981078,65.86083844,224.3108384,118.8608384,22664800,-13.01212548,-52.26148763,53,29,0.241985406,71.68025886,245.6819012,124.6802589,0.241983242,2006
2_+4897+4396,5102702,3136,0.241881344,57.37348649,231.9625536,110.3734865,22472100,-13.25916218,-52.26148763,53,44,0.241885703,67.84312743,231.5668227,120.8431274,0.241885703,2006
2_+4897+4452,5102702,3136,0.241635281,55.02282361,236.2728236,108.0228236,22725400,-13.51069046,-52.26148763,53,44,0.241626422,68.89272553,229.2449744,121.8927255,0.241626422,2006
2_+4897+4507,5100201,3080,0.241366594,42.63377667,228.0837767,122.6337767,24807250,-13.76221874,-52.26148763,80,46,0.241253094,81.09657462,259.6722348,161.0965746,0.241343969,2006
2_+4897+4563,5106257,3136,0.241083453,25.07761449,233.3276145,105.0776145,24458750,-14.00925545,-52.26148763,80,32,0.241078844,72.54327474,243.7432747,152.5432747,0.241083453,2006
2_+4897+4619,5106257,6272,,,,,24297250,-14.02273017,-52.02343408,80,46,,,,,,2006
2_+4897+4674,5106257,3080,0.240510016,50.83769661,239.5190549,130.8376966,23763600,-14.512312,-52.26148763,80,58,0.240533938,90.47160707,257.0596486,170.4716071,0.240533938,2006
2_+4897+4730,5106257,3136,0.240336688,68.98462126,262.9846213,148.9846213,23868600,-14.75934871,-52.26148763,80,58,0.240341531,77.62340491,261.8849206,157.6234049,0.240341531,2006
