system:index,Muni_code,count,double_area_km2,double_delay,double_harvest,double_plant,label,latitude,longitude,onset,onset_historicalRange,single_area_km2,single_delay,single_harvest,single_plant,total_planted_area_km2,year
0_+3561+3172,5100805,1212,,,,,9485430,-7.986051465,-58.36553999,12,51,,,,,,2004
0_+3561+3227,5100805,703,,,,,10581886,-8.237579745,-58.31613265,30,47,,,,,,2004
0_+3561+3283,5100805,1315,,,,,8107914,-8.493599601,-58.38350629,43,32,,,,,,2004
0_+3561+3339,5100805,1861,,,,,8486016,-8.736144727,-58.40596418,39,32,,,,,,2004
0_+3561+3394,5100805,2779,,,,,7246080,-8.987673007,-58.48232098,44,38,,,,,,2004
0_+3561+3450,5100805,3080,,,,,6967008,-9.239201286,-58.48681255,38,33,,,,,,2004
0_+3561+3506,5103379,3080,,,,,7164480,-9.490729566,-58.48681255,38,34,,,,,,2004
0_+3561+3561,5103379,3025,,,,,7082880,-9.737766269,-58.48681255,38,32,,,,,,2004
0_+3561+3617,5103379,3080,,,,,7542900,-9.989294549,-58.48681255,38,32,,,,,,2004
0_+3561+3673,5103379,3080,,,,,9128000,-10.24082283,-58.48681255,38,42,,,,,,2004
0_+3561+3728,5105101,3025,,,,,9602000,-10.48785953,-58.48681255,38,28,,,,,,2004
0_+3561+3784,5102850,3080,,,,,9650000,-10.73938781,-58.48681255,38,32,,,,,,2004
0_+3561+3840,5102850,3080,,,,,6735120,-10.99091609,-58.48681255,38,30,,,,,,2004
0_+3561+3895,5101902,3025,,,,,8394390,-11.23795279,-58.48681255,38,35,,,,,,2004
0_+3561+3951,5101902,3080,,,,,8490150,-11.48948107,-58.48681255,38,36,,,,,,2004
0_+3561+4007,5101902,3080,,,,,19233100,-11.74100935,-58.48681255,38,52,,,,,,2004
0_+3561+4062,5101902,3025,,,,,21142800,-11.98804606,-58.48681255,38,35,,,,,,2004
0_+3561+4118,5101902,3080,,,,,23132928,-12.23957434,-58.48681255,60,34,,,,,,2004
0_+3561+4173,5101902,3025,0.242600344,54.49110712,195.1411071,112.4911071,22731072,-12.48661104,-58.48681255,58,28,0.242596234,56.50106875,219.9510687,114.5010687,0.242596234,2004
0_+3561+4229,5101902,3080,0.242363969,46.47245387,232.7224539,104.4724539,23831808,-12.73813932,-58.48681255,58,32,0.242422453,69.41242098,232.862421,127.412421,0.242363969,2004
0_+3561+4285,5101902,3080,,,,,22748544,-12.9896676,-58.48681255,58,31,0.24217825,49.86833518,213.5830304,107.8683352,0.24217825,2004
0_+3561+4340,5102637,3025,,,,,21512400,-13.2367043,-58.48681255,58,32,,,,,,2004
0_+3561+4396,5102637,3080,0.241661875,7.948144682,180.3644816,65.94814468,20962812,-13.48823258,-58.48681255,58,40,0.241661875,25.43028771,198.3997113,83.43028771,0.241661875,2004
0_+3561+4452,5102637,3080,0.241488156,20.50129896,192.501299,78.50129896,22940619,-13.73976086,-58.48681255,58,42,0.241483672,34.83669512,203.5882398,92.83669512,0.241483672,2004
0_+3561+4507,5102637,3025,,,,,24080790,-13.98679756,-58.48681255,58,55,,,,,,2004
0_+3561+4563,5107958,3080,,,,,22467120,-14.23832584,-58.48681255,58,48,,,,,,2004
0_+3561+4619,5107958,3080,0.240624531,33.53846402,200.988464,95.53846402,17512150,-14.48985412,-58.48681255,62,40,0.240624531,24.89729213,199.2172187,86.89729213,0.240624531,2004
0_+3561+4674,5107156,3025,0.240548281,38.65289281,200.1028928,94.65289281,20347290,-14.73689083,-58.48681255,56,37,0.2405435,35.27059648,204.6381727,91.27059648,0.2405435,2004
0_+3561+4730,5107156,3080,,,,,14297367,-14.9884191,-58.48681255,56,38,,,,,,2004
0_+3561+4786,5101258,3080,,,,,19831500,-15.23994738,-58.48681255,56,38,,,,,,2004
0_+3561+4841,5101258,3025,,,,,21418800,-15.48698409,-58.48681255,56,29,,,,,,2004
0_+3561+4897,5101258,3080,,,,,22358700,-15.73851237,-58.48681255,56,52,,,,,,2004
0_+3561+4953,5102504,3080,,,,,22846200,-15.99004065,-58.48681255,56,54,,,,,,2004
0_+3617+3060,5100805,993,,,,,9569564,-7.491978059,-58.19486008,29,33,,,,,,2004
0_+3617+3116,5100805,2850,,,,,7329924,-7.739014762,-58.22180954,30,44,,,,,,2004
0_+3617+3172,5100805,3136,,,,,10508608,-7.990543042,-58.23977585,30,44,,,,,,2004
0_+3617+3227,5100805,3080,,,,,10967274,-8.237579745,-58.23977585,30,37,,,,,,2004
0_+3617+3283,5100805,3136,,,,,7133472,-8.489108024,-58.23977585,43,38,,,,,,2004
0_+3617+3339,5100805,3136,,,,,7224864,-8.740636304,-58.23977585,43,38,,,,,,2004
0_+3617+3394,5100805,3080,,,,,7344000,-8.987673007,-58.23977585,57,33,,,,,,2004
0_+3617+3450,5100805,3136,,,,,7288512,-9.239201286,-58.23977585,57,27,,,,,,2004
0_+3617+3506,5100805,3136,,,,,5045760,-9.490729566,-58.23977585,38,41,,,,,,2004
0_+3617+3561,5106158,3080,,,,,6634080,-9.737766269,-58.23977585,38,24,,,,,,2004
0_+3617+3617,5103379,3136,,,,,7364400,-9.989294549,-58.23977585,57,24,,,,,,2004
0_+3617+3673,5106158,3136,,,,,7308300,-10.24082283,-58.23977585,38,25,,,,,,2004
0_+3617+3728,5105101,3080,,,,,8044400,-10.48785953,-58.23977585,38,28,,,,,,2004
0_+3617+3784,5105101,3136,,,,,9566000,-10.73938781,-58.23977585,38,28,,,,,,2004
0_+3617+3840,5105101,3136,,,,,11045835,-10.99091609,-58.23977585,38,28,,,,,,2004
0_+3617+3895,5105101,3080,,,,,8531190,-11.23795279,-58.23977585,38,36,,,,,,2004
0_+3617+3951,5101902,3136,,,,,7137000,-11.48948107,-58.23977585,38,52,,,,,,2004
0_+3617+4007,5101902,3136,,,,,19581100,-11.74100935,-58.23977585,38,35,,,,,,2004
0_+3617+4062,5101902,3080,,,,,21525000,-11.98804606,-58.23977585,38,35,,,,,,2004
0_+3617+4118,5101902,3136,,,,,20651400,-12.23957434,-58.23977585,38,29,,,,,,2004
0_+3617+4173,5101902,3080,,,,,20718600,-12.48661104,-58.23977585,38,30,0.242596234,73.33765246,198.4822511,111.3376525,0.242596234,2004
0_+3617+4229,5101902,3136,0.242380703,10.52630389,181.7410161,68.52630389,23805600,-12.73813932,-58.23977585,58,32,0.242376516,26.736324,191.1465698,84.736324,0.242380703,2004
0_+3617+4285,5101902,3136,0.242174,26.97938126,195.2685521,84.97938126,23753184,-12.9896676,-58.23977585,58,32,0.242135656,38.33445922,203.0143764,96.33445922,0.242139922,2004
0_+3617+4340,5101902,3080,0.241894406,6.866826229,186.5568769,64.86682623,22805328,-13.2367043,-58.23977585,58,29,0.241894406,28.57910215,206.9704569,86.57910215,0.241894406,2004
0_+3617+4396,5102637,3136,0.2417545,17.31372553,193.2346915,75.31372553,20442240,-13.48823258,-58.23977585,58,34,0.241666297,31.17730048,201.1159161,89.17730048,0.241675141,2004
0_+3617+4452,5102637,3136,,,,,23414832,-13.73976086,-58.23977585,58,37,,,,,,2004
0_+3617+4507,5102637,3080,0.241179984,24.21549504,196.215495,82.21549504,21907435,-13.98679756,-58.23977585,58,37,0.241147875,31.43717268,202.0623028,89.43717268,0.241147875,2004
0_+3617+4563,5102637,3136,0.240888469,25.83423843,189.8342384,75.83423843,19510416,-14.23832584,-58.23977585,50,46,0.240893141,25.44182962,198.9576412,75.44182962,0.240888469,2004
0_+3617+4619,5102637,3136,0.2407665,10.11348461,180.3282446,60.11348461,20175010,-14.48985412,-58.23977585,50,46,0.240724047,8.8251748,175.2851359,58.8251748,0.240724047,2004
0_+3617+4674,5107958,3080,,,,,20866446,-14.73689083,-58.23977585,56,26,,,,,,2004
0_+3617+4730,5101704,3136,,,,,20984550,-14.9884191,-58.23977585,56,38,,,,,,2004
0_+3617+4786,5107206,3136,,,,,19741800,-15.23994738,-58.23977585,56,38,,,,,,2004
0_+3617+4841,5105234,3080,,,,,21867300,-15.48698409,-58.23977585,56,29,,,,,,2004
0_+3617+4897,5105622,3136,,,,,17198458,-15.73851237,-58.23977585,56,62,,,,,,2004
0_+3617+4953,5102504,3136,,,,,22977150,-15.99004065,-58.23977585,56,44,0.239231547,71.59555487,233.0455549,127.5955549,0.239231547,2004
0_+3617+5008,5102504,3080,,,,,26181311,-16.23707735,-58.23977585,56,50,,,,,,2004
0_+3617+5064,5102504,3136,,,,,27704160,-16.48860563,-58.23977585,57,100,,,,,,2004
0_+3617+5120,5102504,3136,,,,,25840900,-16.74013391,-58.23977585,57,99,,,,,,2004
0_+3617+5175,5102504,3080,,,,,25102250,-16.98717061,-58.23977585,57,98,,,,,,2004
0_+3617+5231,5102504,3136,,,,,26834483,-17.23869889,-58.23977585,57,98,,,,,,2004
0_+3618+3060,5100805,1,,,,,7190558,-7.496469635,-57.99723072,13,50,,,,,,2004
0_+3643+3116,5100805,817,,,,,11066864,-7.743506338,-57.99723072,30,44,,,,,,2004
0_+3660+3172,5100805,1904,,,,,10735756,-7.990543042,-57.99273915,30,47,,,,,,2004
0_+3673+3227,5100805,2956,,,,,11911470,-8.237579745,-57.98824757,43,33,,,,,,2004
0_+3673+3283,5100805,3136,,,,,7027392,-8.489108024,-57.98824757,43,34,,,,,,2004
0_+3673+3339,5100805,3136,,,,,7270560,-8.740636304,-57.98824757,45,39,,,,,,2004
0_+3673+3394,5100805,3080,,,,,7255872,-8.987673007,-57.98824757,45,39,,,,,,2004
0_+3673+3450,5100805,3136,,,,,5351424,-9.239201286,-57.98824757,44,29,,,,,,2004
0_+3673+3506,5100805,3136,,,,,4194432,-9.490729566,-57.98824757,38,39,,,,,,2004
0_+3673+3561,5106158,3080,,,,,7029024,-9.737766269,-57.98824757,57,25,,,,,,2004
0_+3673+3617,5106158,3136,,,,,7215446,-9.989294549,-57.98824757,57,24,,,,,,2004
0_+3673+3673,5106158,3136,,,,,6267900,-10.24082283,-57.98824757,38,38,,,,,,2004
0_+3673+3728,5105101,3080,,,,,5305300,-10.48785953,-57.98824757,38,24,,,,,,2004
0_+3673+3784,5105101,3136,,,,,7078500,-10.73938781,-57.98824757,38,25,,,,,,2004
0_+3673+3840,5105101,3136,,,,,7258500,-10.99091609,-57.98824757,38,31,,,,,,2004
0_+3673+3895,5105101,3080,,,,,7477500,-11.23795279,-57.98824757,38,38,,,,,,2004
0_+3673+3951,5105101,3136,,,,,19269250,-11.48948107,-57.98824757,38,38,,,,,,2004
0_+3673+4007,5105101,3136,,,,,19592650,-11.74100935,-57.98824757,38,38,,,,,,2004
0_+3673+4062,5101902,3080,,,,,11651800,-11.98804606,-57.98824757,38,37,,,,,,2004
0_+3673+4118,5101902,3136,,,,,19113900,-12.23957434,-57.98824757,38,32,,,,,,2004
0_+3673+4173,5101902,3080,,,,,20247700,-12.48661104,-57.98824757,37,35,,,,,,2004
0_+3673+4229,5101902,3136,,,,,22792224,-12.73813932,-57.98824757,36,37,0.242409953,76.14275953,217.5927595,112.1427595,0.242409953,2004
0_+3673+4285,5101902,3136,0.242144188,62.84132669,226.2913267,120.8413267,24233664,-12.9896676,-57.98824757,58,25,0.242148453,49.61510405,235.865104,107.615104,0.242144188,2004
0_+3673+4340,5101902,3080,0.241890047,12.48056989,193.8215732,70.48056989,23320752,-13.2367043,-57.98824757,58,33,0.241903094,38.70611064,205.7474885,96.70611064,0.241894406,2004
0_+3673+4396,5102637,3136,0.241648578,17.57288305,189.9545987,75.57288305,21001344,-13.48823258,-57.98824757,58,23,0.241657438,27.54965496,202.2308747,85.54965496,0.241648578,2004
0_+3673+4452,5102637,3136,0.24144325,20.69773362,194.7314221,78.69773362,24072552,-13.73976086,-57.98824757,58,39,0.241411734,30.67047837,203.6814895,88.67047837,0.24142075,2004
0_+3673+4507,5102637,3080,0.241170813,17.32188992,191.8727538,73.32188992,20111616,-13.98679756,-57.98824757,56,50,0.241147875,33.90489981,202.4404943,89.90489981,0.241157063,2004
0_+3673+4563,5102637,3136,0.240883797,7.501836033,187.70648,63.50183603,22355520,-14.23832584,-57.98824757,56,47,0.240925813,47.52626092,212.9265551,103.5262609,0.240883797,2004
0_+3673+4619,5102637,3136,0.240733484,2.377252935,179.1691047,58.37725294,20242182,-14.48985412,-57.98824757,56,43,0.240728766,-3.021435094,175.8338334,52.97856491,0.240728766,2004
0_+3673+4674,5107958,3080,,,,,20301519,-14.73689083,-57.98824757,55,26,,,,,,2004
0_+3673+4730,5101704,3136,,,,,20693508,-14.9884191,-57.98824757,55,38,,,,,,2004
0_+3673+4786,5105234,3136,,,,,21043602,-15.23994738,-57.98824757,56,39,,,,,,2004
0_+3673+4841,5105234,3080,,,,,14540358,-15.48698409,-57.98824757,56,38,,,,,,2004
0_+3673+4897,5102504,3136,,,,,24171551,-15.73851237,-57.98824757,56,55,0.239518266,71.76336806,233.2133681,127.7633681,0.239518266,2004
0_+3673+4953,5102504,3136,,,,,17657764,-15.99004065,-57.98824757,56,65,,,,,,2004
0_+3673+5008,5102504,3080,,,,,18510332,-16.23707735,-57.98824757,56,74,,,,,,2004
0_+3673+5064,5102504,3136,,,,,20821872,-16.48860563,-57.98824757,82,109,,,,,,2004
0_+3673+5120,5102504,3136,,,,,20518670,-16.74013391,-57.98824757,82,109,,,,,,2004
0_+3673+5175,5102504,3080,,,,,18768504,-16.98717061,-57.98824757,57,109,,,,,,2004
0_+3673+5231,5102504,3136,,,,,27061569,-17.23869889,-57.98824757,57,98,,,,,,2004
0_+3693+3283,5100805,974,,,,,7175632,-8.489108024,-57.74570244,43,23,,,,,,2004
0_+3694+3227,5100805,485,,,,,11410852,-8.242071321,-57.74570244,42,47,,,,,,2004
0_+3707+3339,5100805,1582,,,,,5625984,-8.740636304,-57.74121087,45,37,,,,,,2004
0_+3723+3339,5100805,3,,,,,5625984,-8.749619457,-57.53459835,45,37,,,,,,2004
0_+3728+3394,5100805,3000,,,,,5511168,-8.987673007,-57.73671929,45,39,,,,,,2004
0_+3728+3450,5100805,3080,,,,,5363904,-9.239201286,-57.73671929,44,30,,,,,,2004
0_+3728+3506,5100805,3080,,,,,5477472,-9.490729566,-57.73671929,50,28,,,,,,2004
0_+3728+3561,5100805,3025,,,,,6888672,-9.737766269,-57.73671929,45,25,,,,,,2004
0_+3728+3617,5106158,3080,,,,,4856800,-9.989294549,-57.73671929,38,38,,,,,,2004
0_+3728+3673,5106158,3080,,,,,6923896,-10.24082283,-57.73671929,38,41,,,,,,2004
0_+3728+3728,5105101,3025,,,,,5191550,-10.48785953,-57.73671929,38,24,,,,,,2004
0_+3728+3784,5105101,3080,,,,,5616000,-10.73938781,-57.73671929,38,34,,,,,,2004
0_+3728+3840,5105101,3080,,,,,7024500,-10.99091609,-57.73671929,38,25,,,,,,2004
0_+3728+3895,5105101,3025,,,,,7429500,-11.23795279,-57.73671929,38,37,,,,,,2004
0_+3728+3951,5105101,3080,,,,,19388600,-11.48948107,-57.73671929,38,38,,,,,,2004
0_+3728+4007,5105101,3080,,,,,11511500,-11.74100935,-57.73671929,38,38,,,,,,2004
0_+3728+4062,5105101,3025,,,,,19316700,-11.98804606,-57.73671929,38,32,,,,,,2004
0_+3728+4118,5105101,3080,,,,,19125600,-12.23957434,-57.73671929,38,32,,,,,,2004
0_+3728+4173,5101902,3025,,,,,19584100,-12.48661104,-57.73671929,37,37,,,,,,2004
0_+3728+4229,5101902,3080,,,,,21468408,-12.73813932,-57.73671929,37,36,0.242534469,79.64842372,222.0984237,116.6484237,0.242534469,2004
0_+3728+4285,5101902,3080,,,,,20922044,-12.9896676,-57.73671929,36,36,,,,,,2004
0_+3728+4340,5101902,3025,0.241998359,73.95574524,216.4057452,110.9557452,22023456,-13.2367043,-57.73671929,37,35,0.241976766,64.65776333,200.9721713,101.6577633,0.241976766,2004
0_+3728+4396,5102637,3080,0.241648578,44.56044572,195.5604457,81.56044572,20472816,-13.48823258,-57.73671929,37,32,0.241653016,59.96132733,208.4416186,96.96132733,0.241648578,2004
0_+3728+4452,5102637,3080,0.241398219,37.60368626,192.8137611,74.60368626,21727844,-13.73976086,-57.73671929,37,32,0.241409484,52.29371553,202.3153231,89.29371553,0.241402719,2004
0_+3728+4507,5102637,3025,0.241157063,18.49230162,189.0035366,73.49230162,22109600,-13.98679756,-57.73671929,55,47,0.241157063,35.50457457,204.5609058,90.50457457,0.241157063,2004
0_+3728+4563,5102637,3080,0.240935125,20.64594346,189.6459435,75.64594346,21396480,-14.23832584,-57.73671929,55,46,0.240916484,40.431146,205.9527497,95.431146,0.24091882,2004
0_+3728+4619,5107263,3080,,,,,19841472,-14.48985412,-57.73671929,55,46,0.240822922,63.3055907,223.7987804,118.3055907,0.240822922,2004
0_+3728+4674,5107095,3025,0.240442828,69.0565493,239.0565493,125.0565493,20427774,-14.73689083,-57.73671929,56,27,0.2403995,65.83498506,227.2849851,121.8349851,0.2403995,2004
0_+3728+4730,5101704,3080,,,,,20368722,-14.9884191,-57.73671929,55,27,,,,,,2004
0_+3728+4786,5101704,3080,,,,,20967678,-15.23994738,-57.73671929,56,39,,,,,,2004
0_+3728+4841,5101704,3025,,,,,22332258,-15.48698409,-57.73671929,56,39,,,,,,2004
0_+3728+4897,5102504,3080,,,,,23964624,-15.73851237,-57.73671929,56,49,,,,,,2004
0_+3728+4953,5102504,3080,,,,,19529796,-15.99004065,-57.73671929,82,65,,,,,,2004
0_+3728+5008,5102504,3025,,,,,20290518,-16.23707735,-57.73671929,82,74,,,,,,2004
0_+3728+5064,5102504,3080,,,,,21176108,-16.48860563,-57.73671929,82,102,,,,,,2004
0_+3728+5120,5102504,3080,,,,,20833880,-16.74013391,-57.73671929,82,109,,,,,,2004
0_+3728+5175,5102504,3025,,,,,12031700,-16.98717061,-57.73671929,57,122,,,,,,2004
0_+3728+5231,5102504,3080,,,,,12182325,-17.23869889,-57.73671929,56,118,,,,,,2004
0_+3784+3450,5100805,4957,,,,,5559840,-9.230218134,-57.48968259,45,39,,,,,,2004
0_+3784+3506,5100805,3136,,,,,5416320,-9.490729566,-57.48968259,45,30,,,,,,2004
0_+3784+3561,5100805,3080,,,,,6949056,-9.737766269,-57.48968259,45,39,,,,,,2004
0_+3784+3617,5104880.5,3136,,,,,5310032,-9.989294549,-57.48968259,50,26,,,,,,2004
0_+3784+3673,5108956,3136,,,,,5219578,-10.24082283,-57.48968259,38,43,,,,,,2004
0_+3784+3728,5105101,3080,,,,,5512000,-10.48785953,-57.48968259,38,27,,,,,,2004
0_+3784+3784,5105101,3136,,,,,5812300,-10.73938781,-57.48968259,38,29,,,,,,2004
0_+3784+3840,5105101,3136,,,,,6757500,-10.99091609,-57.48968259,31,32,,,,,,2004
0_+3784+3895,5105101,3080,,,,,7140000,-11.23795279,-57.48968259,37,27,,,,,,2004
0_+3784+3951,5105101,3136,,,,,11106700,-11.48948107,-57.48968259,38,33,,,,,,2004
0_+3784+4007,5105101,3136,,,,,19032000,-11.74100935,-57.48968259,37,33,,,,,,2004
0_+3784+4062,5105101,3080,,,,,19293300,-11.98804606,-57.48968259,37,33,,,,,,2004
0_+3784+4118,5105101,3136,,,,,19332300,-12.23957434,-57.48968259,37,37,,,,,,2004
0_+3784+4173,5101902,3080,,,,,19383000,-12.48661104,-57.48968259,38,37,,,,,,2004
0_+3784+4229,5101902,3136,,,,,20991880,-12.73813932,-57.48968259,38,35,,,,,,2004
0_+3784+4285,5101902,3136,,,,,20913828,-12.9896676,-57.48968259,37,35,0.242131375,82.56114529,234.7911417,119.5611453,0.242131375,2004
0_+3784+4340,5101902,3080,,,,,22224384,-13.2367043,-57.48968259,37,35,0.242101469,88.40123425,233.5612779,125.4012342,0.242101469,2004
0_+3784+4396,5108907,3136,,,,,20753616,-13.48823258,-57.48968259,37,35,0.241644156,64.55241138,203.2661762,101.5524114,0.241644156,2004
0_+3784+4452,5102637,3136,0.241398219,46.76390633,197.7639063,83.76390633,20408465,-13.73976086,-57.48968259,37,39,0.241398219,51.29718077,204.3214488,88.29718077,0.241398219,2004
0_+3784+4507,5103502,3080,0.241143281,43.46435222,191.3105812,80.46435222,19322215,-13.98679756,-57.48968259,37,44,0.241175391,52.82812774,201.9390168,89.82812774,0.241147875,2004
0_+3784+4563,5103502,3136,0.241014109,39.1386804,192.8317395,76.1386804,20375040,-14.23832584,-57.48968259,37,46,0.240963047,34.01477005,185.01477,71.01477005,0.240977,2004
0_+3784+4619,5107263,3136,,,,,19895344,-14.48985412,-57.48968259,37,73,,,,,,2004
0_+3784+4674,5106232,3080,0.240433219,77.02094617,219.4709462,114.0209462,19516686,-14.73689083,-57.48968259,37,28,0.240438016,49.38314971,200.3831497,86.38314971,0.240433219,2004
0_+3784+4730,5101704,3136,,,,,21060531,-14.9884191,-57.48968259,37,28,,,,,,2004
0_+3784+4786,5101704,3136,,,,,22287912,-15.23994738,-57.48968259,56,53,,,,,,2004
0_+3784+4841,5101704,3080,,,,,26909064,-15.48698409,-57.48968259,64,53,,,,,,2004
0_+3784+4897,5101704,3136,,,,,27905850,-15.73851237,-57.48968259,56,48,,,,,,2004
0_+3784+4953,5102504,3136,,,,,18305550,-15.99004065,-57.48968259,82,65,,,,,,2004
0_+3784+5008,5102504,3080,,,,,19183350,-16.23707735,-57.48968259,82,74,,,,,,2004
0_+3784+5064,5102504,3136,,,,,20140418,-16.48860563,-57.48968259,82,102,,,,,,2004
0_+3784+5120,5102504,3136,,,,,18459298,-16.74013391,-57.48968259,82,102,,,,,,2004
0_+3784+5175,5102504,3080,,,,,11437225,-16.98717061,-57.48968259,81,66,,,,,,2004
0_+3784+5231,5102504,3136,,,,,12026700,-17.23869889,-57.48968259,56,118,,,,,,2004
0_+3784+5287,5102504,3136,,,,,11329500,-17.49022717,-57.48968259,65,64,,,,,,2004
0_+3784+5342,5106505,3080,,,,,12981700,-17.73726387,-57.48968259,65,119,,,,,,2004
0_+3786+5353,5106505,247,,,,,15157000,-17.78667121,-57.24264588,81,124,,,,,,2004
0_+3788+5356,5106505,5,,,,,15157000,-17.8091291,-57.24713746,81,124,,,,,,2004
0_+3809+3394,5100805,337,,,,,5113056,-8.99665616,-57.24713746,45,53,,,,,,2004
0_+3822+5342,5106505,2916,,,,,13199075,-17.7327723,-57.23815431,65,124,,,,,,2004
0_+3840+3450,5100805,2425,,,,,5003232,-9.239201286,-57.23815431,45,53,,,,,,2004
0_+3840+3506,5100805,3136,,,,,5431296,-9.490729566,-57.23815431,45,30,,,,,,2004
0_+3840+3561,5100805,3080,,,,,5246332,-9.737766269,-57.23815431,45,27,,,,,,2004
0_+3840+3617,5108956,3136,,,,,4757116,-9.989294549,-57.23815431,45,39,,,,,,2004
0_+3840+3673,5108956,3136,,,,,5228496,-10.24082283,-57.23815431,45,27,,,,,,2004
0_+3840+3728,5105101,3080,,,,,5116800,-10.48785953,-57.23815431,31,29,,,,,,2004
0_+3840+3784,5105101,3136,,,,,5779800,-10.73938781,-57.23815431,37,29,,,,,,2004
0_+3840+3840,5105101,3136,,,,,6825000,-10.99091609,-57.23815431,37,26,,,,,,2004
0_+3840+3895,5105101,3080,,,,,18044950,-11.23795279,-57.23815431,37,29,,,,,,2004
0_+3840+3951,5105101,3136,,,,,18197400,-11.48948107,-57.23815431,37,29,,,,,,2004
0_+3840+4007,5106802,3136,,,,,18355650,-11.74100935,-57.23815431,37,44,,,,,,2004
0_+3840+4062,5105672,3080,,,,,18130500,-11.98804606,-57.23815431,37,44,,,,,,2004
0_+3840+4118,5104542,3136,,,,,18162300,-12.23957434,-57.23815431,37,25,,,,,,2004
0_+3840+4173,5108907,3080,0.242596234,63.12490641,205.5749064,100.1249064,18825700,-12.48661104,-57.23815431,37,32,0.242596234,64.2925962,206.7425962,101.2925962,0.242596234,2004
0_+3840+4229,5108907,3136,0.242592125,63.6275769,206.0775769,100.6275769,20959016,-12.73813932,-57.23815431,37,35,0.242363969,80.67670048,223.1267005,117.6767005,0.242363969,2004
0_+3840+4285,5108907,3136,,,,,20946692,-12.9896676,-57.23815431,37,36,0.242330406,46.97659813,212.2265981,83.97659813,0.242330406,2004
0_+3840+4340,5108907,3080,,,,,20930260,-13.2367043,-57.23815431,37,36,,,,,,2004
0_+3840+4396,5108907,3136,,,,,20675406,-13.48823258,-57.23815431,38,30,,,,,,2004
0_+3840+4452,5107305,3136,0.24142075,43.33782501,197.6901253,80.33782501,20773445,-13.73976086,-57.23815431,37,39,0.241393703,58.81862502,205.983096,95.81862502,0.241393703,2004
0_+3840+4507,5103502,3080,0.241161641,41.23252273,193.9094169,78.23252273,21258663,-13.98679756,-57.23815431,37,39,0.241186852,51.61482524,200.8021989,88.61482524,0.241161641,2004
0_+3840+4563,5103502,3136,0.240967703,44.78433923,196.3520803,81.78433923,21385260,-14.23832584,-57.23815431,37,73,0.240986281,55.59182901,202.3426862,92.59182901,0.240977,2004
0_+3840+4619,5107263,3136,,,,,21052038,-14.48985412,-57.23815431,37,73,,,,,,2004
0_+3840+4674,5103452,3080,,,,,19782420,-14.73689083,-57.23815431,37,47,0.240370531,74.27244507,239.5224451,111.2724451,0.240370531,2004
0_+3840+4730,5101704,3136,,,,,23048064,-14.9884191,-57.23815431,37,54,,,,,,2004
0_+3840+4786,5101704,3136,,,,,24497460,-15.23994738,-57.23815431,55,53,,,,,,2004
0_+3840+4841,5104277.5,3080,,,,,28270242,-15.48698409,-57.23815431,56,59,,,,,,2004
0_+3840+4897,5106109,3136,,,,,30150225,-15.73851237,-57.23815431,82,48,,,,,,2004
0_+3840+4953,5102504,3136,,,,,18907356,-15.99004065,-57.23815431,79,59,,,,,,2004
0_+3840+5008,5102504,3080,,,,,18240000,-16.23707735,-57.23815431,82,59,,,,,,2004
0_+3840+5064,5102504,3136,,,,,18213134,-16.48860563,-57.23815431,82,57,,,,,,2004
0_+3840+5120,5106505,3136,,,,,11539372,-16.74013391,-57.23815431,82,56,,,,,,2004
