system:index,Muni_code,double_area_km2_sum,double_delay_median,double_harvest_median,double_plant_median,latitude_median,longitude_median,muni_area_km2,onset_historicalRange_median,onset_median,single_area_km2_sum,single_delay_median,single_harvest_median,single_plant_median,total_planted_area_km2_sum,year_median
2_9_00002a774448b37a4406,5103304,41.56183919,26.60404965,193.1634923,78.81471659,-13.21649586,-59.74668519,21671.89884,26,50,62.64345835,39.72338845,208.3176452,89.59869806,104.2052975,2013
2_10_00005aff5522742dc03f,5106265,0.978760969,35.65796775,185.9571727,68.65796775,-9.728783116,-55.38762482,5815.080394,40,33,9.544276438,60.20763645,209.537993,93.20763645,10.52303741,2014
2_10_0000a38a02d7adb1d54a,5104104,2.845330462,41.49943417,199.425083,74.49943417,-9.77369888,-54.63528577,4754.11427,38,33,4.221006005,60.69288548,209.2905046,93.69288548,7.066336466,2014
2_10_0000f5028d3da3fc2087,5105606,6.449967113,44.54357271,197.6809688,77.54357271,-10.0746345,-54.3253825,5260.6138,29,33,16.07824154,48.71083852,199.77008,81.71083852,22.52820866,2014
2_10_0000445524ee4146d4f1,5106422,2.689393844,31.98585831,201.4358583,95.4412524,-10.17570512,-53.50789511,14315.11726,29,64,13.49872864,47.19326553,210.2506223,97.91925178,16.18812248,2014
2_10_0000cb2a646329481516,5107743,1.467478469,15.81484639,193.8148464,79.81484639,-10.08361765,-52.53996537,5675.223313,43,64,6.603769641,38.93368102,218.6406739,102.933681,8.071248109,2014
2_10_0000dc2d69eb619ae00f,5105580,12.92629466,25.23018088,201.1541481,87.10427704,-10.87862668,-54.08955924,12330.14829,39,61,11.21995302,34.40096351,205.8622162,96.77927791,24.14624767,2014
2_10_00004234272352c5d97d,5107354,22.96574617,4.291483316,182.8633999,68.29148332,-10.69447205,-52.60733902,7489.749363,43,64,37.11477838,20.58970716,202.7834198,84.58970716,60.08052455,2014
2_10_0000137f8185e9645862,5107859,110.3226573,11.56519182,192.2812357,75.56519182,-11.45578641,-52.11790079,16781.53295,43,64,204.6040607,29.57185016,206.228348,93.57185016,314.926718,2014
2_10_0000c9cd78e3dc7229b5,5106190,15.47221339,16.08724836,191.4938394,75.73546464,-10.89210141,-54.88905984,2368.957071,40,60,8.507342207,31.33978535,207.4075452,92.74462482,23.97955559,2014
2_10_0000e355c6d9aabfc531,5108055,4.887336719,56.00018516,200.9743005,89.00018516,-10.51031741,-54.98787452,2573.023626,40,32,11.73721994,66.9964875,211.4516867,99.9964875,16.62455666,2014
2_10_0000a7c339266c34043a,5108808,2.443866156,40.97555669,197.8892336,72.97555669,-10.29023017,-55.3337259,1118.405318,40,32,7.516203417,56.22904743,204.0405004,89.22904743,9.960069573,2014
2_10_0000f7f7ed2df2723c5c,5103205,2.198207766,42.46121804,189.2180533,74.46121804,-10.65853944,-55.4864395,3104.968237,40,32,3.174982891,44.21387551,190.2738118,76.21387551,5.373190656,2014
2_10_0000c783ea68e049a389,5104559,29.23150488,19.04824769,195.4551483,79.07923985,-11.1032055,-55.59647456,4549.253985,54,60,31.35950998,36.25720147,202.7641959,90.30762044,60.59101485,2014
2_10_00006a1dc3eec8d9b903,5103056,131.3780737,16.72955446,196.2264466,80.69887348,-11.44007373,-55.03728186,3866.018161,47,64,107.7036139,19.75112396,200.8963593,83.73554483,239.0816876,2014
2_10_000091b0220c7f13a109,5107909,564.5430984,13.24360794,190.7852797,76.24445152,-11.71405989,-55.50440581,3957.450188,47,63,131.2648549,19.25481088,198.2693483,82.25481088,695.8079533,2014
2_10_00001c54c272496761e1,5107248,327.316327,14.25463887,192.776131,77.76204743,-11.94313029,-54.92724197,3870.366973,47,63,89.51727438,21.77588357,201.7239264,85.24321052,416.8336014,2014
2_10_0000212db09c736a9e89,5108303,69.83771092,16.81472663,193.7385788,79.7758204,-11.51193896,-54.33659594,4600.237578,46,63,41.62684842,30.09352087,204.0803399,91.91544917,111.4645593,2014
2_10_0000ca93741c12e7e196,5103700,225.6133583,17.18911769,194.4388997,79.77606154,-11.97233355,-54.08505354,11507.3391,47,63,58.81638802,21.76910315,199.7299835,84.75363456,284.4297463,2014
2_10_000019f0640d85df838c,5106240,1270.125057,17.75041045,194.2489882,78.73846411,-12.97393351,-54.78350276,12754.7676,50,63,174.3354707,26.55871827,204.445501,88.44002001,1444.460528,2014
2_10_00003435e1fc974d5667,5108501,607.920665,15.76605993,193.7696579,78.77017945,-12.41025424,-55.35618379,2973.7934,35,63,49.96255296,21.61086357,197.0399573,84.08789873,657.883218,2014
2_10_0000c701db318caaec1e,5107925,2765.77243,15.74608909,191.7426542,76.76572808,-12.76285643,-55.70652675,9367.02827,46,60,219.8732522,19.23694399,196.6929468,80.73731912,2985.645682,2014
2_10_0000ea6b0f20abd21433,5107768,392.4660528,20.26451685,195.2537011,80.26789444,-13.85205027,-55.30228487,4749.942567,54,60,117.497213,34.80327851,204.7525144,94.80327851,509.9632658,2014
2_10_00001e852d0dd44144a7,5106307,213.1451209,18.2317172,197.8025656,80.76623302,-13.86779518,-54.12100027,24256.23226,57,63,146.2599861,32.52619787,210.7430538,94.60068891,359.405107,2014
2_10_0000ef331a3022791b58,5103858,218.0141589,24.79935157,202.8214075,85.2319173,-13.01886186,-53.4495119,16994.20033,43,61,107.7529575,43.59958714,218.3936919,104.4757012,325.7671164,2014
2_10_0000e0b247e362c9b125,5102702,301.9019942,24.73867397,200.2487491,83.73867397,-13.39615912,-52.48831705,10923.81367,43,59,153.3439338,31.71786621,204.6958992,91.20489731,455.245928,2014
2_10_0000cf70af7797718866,5107065,486.9170708,22.7533894,201.2182081,85.7323959,-12.11828865,-52.71513685,17853.17773,43,62,539.6563391,28.74465918,205.2156502,94.21122495,1026.57341,2014
2_10_000015e17b8b0f516065,5102694,8.291213188,8.239995756,193.3469491,72.23999576,-11.18854545,-51.82131314,3466.503525,42,64,13.65642928,13.57255948,198.5746533,77.57255948,21.94764247,2014
2_10_000019667622f6247e03,5106778,9.027667891,5.99437572,183.9943757,69.99437572,-10.83371092,-51.74718826,3988.122068,43,64,27.57184923,21.0483995,199.1206343,85.0483995,36.59951713,2014
2_10_00001a98425a2f2a4044,5103353,10.2585605,9.330740816,188.0415399,73.33074082,-10.398028,-51.69779588,5825.039964,43,64,23.20879545,16.12542372,194.0580415,80.12542372,33.46735595,2014
2_10_0000e4547b4bb9ad04d0,5107776,0.733269109,18.99504622,208.9441582,82.99504622,-10.38455327,-50.76130111,6492.959664,30,64,16.37614519,35.83699387,224.8684662,100.2295446,17.1094143,2014
2_10_000059bee336417acb78,5100359,6.458470545,42.65458171,228.2686302,106.6545817,-11.81287458,-51.71800689,2249.210563,42,64,7.557982758,40.45975208,220.5540166,104.4597521,14.0164533,2014
2_10_00005dc1cc26de2258d0,5107883,0.105843445,28.41554739,220.6655474,92.41554739,-12.01499551,-51.3541892,1506.275017,41,64,1.902834471,58.34113349,231.6563892,122.3411335,2.008677916,2014
2_10_00000270ecad8c7396c6,5101852,94.47974309,26.76498295,206.8303877,90.21234586,-12.21711645,-51.7539395,4290.761587,41,64,84.49598509,39.54613913,214.8420654,102.9390012,178.9757282,2014
2_10_0000599325b905cc7a0c,5107180,45.58882934,36.94932692,210.2892603,99.25276909,-12.86166431,-51.56753413,11398.41663,30,61,45.11604485,42.72141699,215.3340116,103.6574054,90.7048742,2014
2_10_000071195e07d89b3646,5103106,0,,,,-13.88349577,-51.14533416,16592.17844,32,60,0.962205609,41.37469935,225.6871082,100.3746993,0.962205609,2014
2_10_0000914ff30a7448a9f0,5108600,3.669387844,12.7817396,192.995307,76.7817396,-9.975819819,-51.36988178,7462.662941,42,64,13.45442355,32.94886206,207.0978833,97.64378695,17.12381139,2014
2_10_0000284fcb045e32cc09,5213103,29.30745401,8.268137507,190.2118759,75.55956806,-17.64520136,-52.80726034,8918.677057,52,71,89.46442457,11.78003001,195.7619767,80.75521054,118.7718786,2014
2_10_0000c8f885d15a62afca,5107198,29.80034994,3.854656259,192.3244795,78.41758666,-16.50208036,-52.75106946,627.6958356,40,71,14.77762155,50.9387647,225.0020384,125.3894857,44.57797148,2014
2_10_0000bd04490874b4ebed,5106653,0,,,,-15.94063331,-52.73310316,2747.467161,42,59,0.717134563,73.6671153,248.252528,132.6671153,0.717134563,2014
2_10_0000d614b707521f8862,5108204,3.339481281,43.11725366,222.0596984,102.1172537,-16.28199311,-52.89929148,2407.475885,42,59,20.75128752,66.79931685,231.1617702,125.7993168,24.0907688,2014
2_10_0000a55469c19114aecb,5101803,5.755271017,38.16659942,212.3865065,97.16659942,-15.35447899,-52.44789254,9112.684625,59,59,41.3354256,45.73147434,216.6922821,105.4845104,47.09069662,2014
2_10_0000a6a48373ef9daea1,5101001,2.154030719,43.70559019,208.5597544,102.7055902,-15.10520009,-51.82131314,6453.759249,58,59,2.393426734,37.90823656,207.0919797,96.90823656,4.547457453,2014
2_10_0000345cf55fda086442,5106174,3.136607188,32.03130558,211.1750074,91.03130558,-14.2136398,-51.87521206,4051.919359,46,59,7.479274469,39.26448716,210.8808128,98.26448716,10.61588166,2014
2_10_00007f48dd4b4caa1456,5100201,80.55467353,26.28318007,201.2432704,85.28318007,-13.98230599,-52.48830834,7538.979584,46,59,66.68528645,44.84359483,218.3319571,103.8435948,147.23996,2014
2_10_0000dcf1e0a383eb6653,5106257,40.37563501,24.2384172,200.4457202,83.2700384,-14.62010984,-52.47259172,5564.129906,58,60,48.73000159,41.1940795,216.7830033,100.9344516,89.10563659,2014
2_10_0000c2e06bcf0cbd8141,5102603,8.753732263,29.78942817,208.2106303,90.42645116,-14.41125129,-53.14183661,5988.885858,30,60,6.029000328,54.27243684,218.9484318,113.2724368,14.78273259,2014
2_10_00002b1c631d7df522ac,5106281,107.607725,15.69007501,191.8836175,75.27411706,-15.08723379,-53.23842597,5052.617025,57,59,34.79262084,31.47724939,206.2600369,90.40171165,142.4003459,2014
2_10_00002a12eb64652d6054,5103908,113.8342108,15.65125212,191.283223,75.30785633,-15.55884931,-53.44052788,3807.41337,57,59,47.88211939,29.66034811,205.4323632,89.6818647,161.7163302,2014
2_10_0000a018b45735917b0b,5108105,32.22814925,12.34094419,188.0757747,72.5603875,-15.90470069,-53.44726381,4202.709936,54,59,28.53385032,24.58959921,202.8622676,85.73125905,60.76199957,2014
2_10_0000743392f358eccf24,5107008,78.11279423,13.66568676,189.8154522,73.66440423,-15.86201796,-54.18388234,6923.361049,54,60,29.40531455,23.38656466,201.7060271,83.3506802,107.5181088,2014
2_10_000098e15ac276eba6e3,5107040,256.547814,17.23988649,194.573567,77.26617969,-15.08947641,-54.2108318,5500.578559,69,60,283.7784585,35.49257168,206.5156831,95.49899017,540.3262725,2014
2_10_0000bdb8fec2bec935ec,5107792,178.2585684,17.78986028,193.2897066,76.77720829,-14.83121393,-53.66735105,3613.549184,69,60,52.92896072,30.521459,199.4417991,89.64876095,231.1875291,2014
2_10_0000d9cc9ac264951505,5106455,10.34881759,37.78294974,217.8975746,98.78294974,-14.60214353,-54.69143048,2464.97329,66,61,15.88317622,44.39047758,218.313229,105.6986142,26.23199381,2014
2_10_00000299a420bcda4d53,5106208,7.459552047,25.83991656,200.8399166,86.83991656,-14.7997729,-55.02601849,3274.985713,53,61,2.319323549,47.79459431,214.2445943,108.7945943,9.778875596,2014
2_10_000048f95e9d96881972,5107701,9.138682984,16.01813947,192.3023739,76.01813947,-14.77059852,-55.99189482,7543.432493,50,59,29.70144789,31.32972837,205.2065625,90.35585138,38.84013087,2014
2_10_0000a943d8e067a6b312,5106224,1007.085092,16.23133405,191.7554752,76.23483776,-13.65216917,-56.0972939,9579.93819,30,60,213.8835734,25.6703582,201.7588683,86.2178415,1220.968665,2014
2_10_0000f9c4c9a4c7914235,5105903,13.66744221,21.38177822,195.68915,80.38177822,-14.35510683,-55.80759064,3918.843258,53,59,48.65727316,32.26626038,207.8767606,91.26626038,62.32471537,2014
2_10_000003d8fa3e919cc214,5103007,4.147104956,20.1002058,197.6687613,80.1002058,-15.09836622,-55.5425929,6511.484888,32,60,27.17079646,30.03710434,203.7412738,91.03710434,31.31790141,2014
2_10_00009f0e64f54ee33690,5102678,73.52592534,20.2919088,197.1488695,80.30745171,-15.32528734,-54.98112326,4799.235579,50,60,268.8484686,25.42842783,201.3905113,85.46124356,342.374394,2014
2_10_000092dbc2173f3f1483,5107800,11.78425064,8.122907403,198.731465,84.73146497,-16.47289897,-55.42581642,12183.40404,39,77,36.58111183,33.01859186,208.8005298,100.8895047,48.36536247,2014
2_10_0000b869feffefcd5395,5103601,12.45526525,19.58627366,192.715508,79.58627366,-15.65317242,-54.77227885,2211.036023,35,60,26.5905382,14.60056337,186.5942428,74.60056337,39.04580345,2014
2_10_0000eba7d3dfdfd50375,5107602,61.48637055,8.699301347,195.481846,84.20664689,-16.48860563,-54.68244732,4172.692801,35,77,107.0921633,25.720625,209.7222413,102.720625,168.5785339,2014
2_10_000008047e70a3f69008,5105200,8.595038797,19.09115522,196.9940384,82.99403839,-16.17419528,-54.94745033,2275.848781,32,60,30.83583373,25.75392855,208.3178862,100.6911789,39.43087253,2014
2_10_0000bd5f8e9100a75dbb,5107404,0,,,,-15.95410804,-54.72736309,344.8004213,32,59,0.239034422,40.28792573,204.7379257,99.28792573,0.239034422,2014
2_10_0000816d7b8f4e1759dd,5104807,16.01719819,28.2877456,200.4531842,88.2877456,-15.91368385,-55.10914708,1682.809519,27,60,34.32163731,33.40487228,204.219783,93.40487228,50.3388355,2014
2_10_000048959ee3b55d9f95,5104609,125.1183146,16.76283655,196.6712406,81.14767518,-17.33751357,-54.60384474,8750.970009,42,58,315.5349496,34.46619058,206.4610125,100.2608853,440.6532642,2014
2_10_00004813377b4c00da4d,5106372,23.09649794,18.08542084,195.1984937,80.82876458,-16.79403283,-54.25574756,4122.319679,48,77,61.41919329,29.52839933,202.8004426,92.59636597,84.51569124,2014
2_10_000013b83de316c86a40,5104203,65.09079427,5.699381987,189.252707,74.19226037,-16.38529937,-53.59772354,5080.158715,52,71,73.87979934,22.41085503,203.7172539,92.66706777,138.9705936,2014
2_10_0000282e266c3d805111,5100409,23.55612799,10.75381173,194.8119339,79.18337241,-16.89733908,-53.5820111,3760.25818,52,71,91.21318908,30.46963121,208.4025946,97.43443332,114.7693171,2014
2_10_00006363eaf98e56d147,5100300,8.16587305,2.155938963,190.4631322,72.68216309,-17.43407989,-53.47421327,5531.80258,52,58,19.91836251,25.2253034,202.2059036,88.15614108,28.08423556,2014
2_10_00005aa29eda6c0c5b8e,5100607,15.74014703,7.563535275,190.2632061,75.56733771,-17.83158698,-53.29904179,1420.760297,52,71,48.13040913,15.6970711,199.6886121,85.22085541,63.87055615,2014
2_10_0000a571ae8e7f124f8d,5106505,0,,,,-16.75809621,-56.94845323,17198.68877,64,73,0.238835219,26.69434103,218.944341,90.69434103,0.238835219,2014
2_10_0000ccf44785e9800c70,5102504,0.477759922,,243.4205805,133.6955805,-16.47735363,-57.80858451,24660.53705,98,70,6.687187609,43.28716754,219.4941872,108.994409,7.164947531,2014
2_10_0000ae5f42bdf5e373c5,5106828,0,,,,-15.95859961,-58.98762373,5830.097177,57,70,0.238829953,,278.7356751,164.7356751,0.238829953,2014
2_10_0000f1f2f3011db5feaa,5107107,0.479228969,43.16044526,218.6104453,113.1604453,-15.57232404,-58.27121688,1292.058659,52,59,2.230943444,53.94767004,229.39767,123.94767,2.710172412,2014
2_10_000088784da349eab1cf,5101258,0,,,,-15.24893054,-58.44189679,1607.639145,32,57,0.23987525,31.72212207,216.9721221,88.72212207,0.23987525,2014
2_10_0000d6083dbf64a6181e,5105507,2.406935859,,208.0260026,102.5760026,-15.16358409,-60.01172331,13470.0364,55,70,32.01050698,39.90520749,210.8364259,102.696256,34.41744284,2014
2_10_00005198152ed9cc0c18,5106752,1.919889828,47.78780428,217.0816319,117.7878043,-15.59029035,-59.42555202,8587.818825,56,70,26.3966775,43.86074959,217.1032044,113.8607496,28.31656733,2014
2_10_0000785b8f5270ce2002,5106182,1.685374172,22.41427181,214.9536847,109.1806447,-14.28773318,-59.73774507,4751.907204,42,59,15.1720915,63.49429384,223.1684124,117.7184124,16.85746567,2014
2_10_00000dee5d67756c5386,5103361,0,,,,-14.63358457,-59.33122892,2682.132058,56,59,0.481168141,37.74965377,202.1996538,96.74965377,0.481168141,2014
2_10_00002237f8672488e11b,5102686,213.1730702,29.34179543,188.2307356,72.79711882,-13.58928631,-59.19199005,6826.707614,44,59,159.4713292,42.52555197,200.4529122,87.45013995,372.6443994,2014
2_10_00001be8c299f34ef885,5107958,53.19618788,21.69328171,196.2707892,80.13097057,-14.45392151,-58.36328985,11367.3752,40,59,126.4257708,35.7142265,205.2094594,94.7582989,179.6219587,2014
2_10_000087bfe419fe4d9583,5108352,0.022636687,37.44693958,210.4469396,96.44693958,-14.93002861,-58.95842808,1939.944373,36,59,10.70839577,62.72678605,227.3365243,121.7267861,10.73103245,2014
2_10_0000863b68e3034c36f8,5101704,0,,,,-14.86265497,-58.73834083,625.9854241,32,59,0.246165056,72.96131627,245.9613163,131.9613163,0.246165056,2014
2_10_00009392e0f905f92532,5108352,0,,,,-14.59540617,-58.75630714,0.048812937,28,59,0.022636687,67.91697239,240.9169724,126.9169724,0.022636687,2014
2_10_0000f433f0ffc8c197c6,5102637,582.6659156,16.75308015,190.7599107,76.25808786,-13.66114864,-57.93210245,9469.670153,37,60,267.4616332,30.61701958,203.434363,90.59708858,850.1275487,2014
2_10_0000d20102a75060740a,5107750,0.480131578,19.47538557,198.6003856,77.47538557,-15.06028433,-58.06909594,1758.406682,38,59,1.410286975,32.66937356,215.4715412,91.66937356,1.890418553,2014
2_10_00004f3f005484984a0c,5101704,0,,,,-15.07375906,-57.41108336,5455.744828,48,60,0.269947869,37.11887069,235.3688707,107.1188707,0.269947869,2014
2_10_000059430e74fbb945ef,5106232,3.15804701,26.59748756,202.0325584,85.59748756,-14.79078974,-57.37739318,1555.385821,28,59,9.879228451,31.43152042,205.6970569,90.43152042,13.03727546,2014
2_10_000076b36ae96b568198,5107263,2.74762926,39.70494407,205.1694413,98.70494407,-14.45392151,-57.34595214,1177.843716,73,59,11.19440188,37.80720219,205.1121284,96.80720219,13.94203114,2014
2_10_00006e98dd45959364af,5108857,7.929721,25.54424241,195.9801285,84.54424241,-14.28773318,-57.24264588,1946.604291,73,59,2.352582751,26.84775854,199.8477585,85.84775854,10.28230375,2014
2_10_0000668d9233573f1564,5103502,400.6872858,20.27144361,194.2866937,79.68679356,-14.07439342,-56.74633023,8262.06806,39,59,312.6288189,35.4247254,205.2254866,94.37620854,713.3161047,2014
2_10_0000564e8393dce4a58c,5106000,20.12971501,18.71985534,191.8335209,77.71985534,-14.3416321,-56.72162302,1353.741965,32,59,19.87117822,29.68318642,204.7291495,88.68318642,40.00089324,2014
2_10_0000627b5e81134f6874,5101308,0,,,,-14.50782043,-56.86535346,418.5709163,73,59,3.609523953,33.02177701,217.474393,92.02177701,3.609523953,2014
2_10_00005e6885c44ea9c547,5103452,0,,,,-14.7234161,-56.96416815,1312.413078,54,59,2.6188195,31.07012946,207.0918442,90.07012946,2.6188195,2014
2_10_0000341abda13a80eda4,5100508,5.170216566,15.08997339,190.2262122,74.08997339,-14.76384028,-56.65424937,1852.614004,42,59,7.936749375,33.61471872,203.0892715,92.61471872,13.10696594,2014
2_10_000024ccb27646b24503,5105622,0.23963975,72.70420044,233.9042004,142.7042004,-15.68461345,-58.04214649,1081.322401,55,63,0.404088308,75.53189252,213.9318925,145.5318925,0.643728058,2014
2_10_00009dd59b6bd0ef8098,5106109,0,,,,-15.78342813,-56.44986309,4973.506135,61,59,0.478540437,34.68637023,221.5363702,104.6863702,0.478540437,2014
2_10_000051cedcd395e277f3,5105259,848.9398752,14.75143952,189.7541416,74.7525313,-13.02110863,-56.14220966,3677.019293,30,60,63.13572223,20.6463298,195.7796506,80.65468012,912.0755974,2014
2_10_0000da5f1af3773087cb,5108006,428.7628668,17.25751956,193.243417,78.27831365,-12.55847626,-56.52848523,4528.999824,30,60,167.2281526,24.22945229,199.7905037,84.75087418,595.9910193,2014
2_10_0000aff78e883355f0d1,5107305,119.1595189,19.75675718,195.7463118,79.74739143,-13.59153884,-56.80247139,4553.800462,39,60,92.72610879,32.72155025,208.2378471,92.8605141,211.8856277,2014
2_10_000011f6dc31e15bd13c,5108907,177.2160887,19.73459828,194.7659944,80.2436685,-12.7897831,-57.22917115,11600.69677,35,60,132.0733062,38.38540343,207.1745261,100.2871362,309.2893949,2014
2_10_0000a86819e5126f8698,5107875,538.9835831,15.51111798,186.2451299,71.2362484,-13.18052324,-58.65300088,13674.40361,40,60,203.8026099,35.56933203,203.4962263,89.49592358,742.786193,2014
2_10_00000ec96abe580d125b,5101902,286.4806592,16.55941119,190.7118945,77.27835533,-12.49110199,-58.04440499,16019.59576,35,61,175.0791777,38.33659247,206.8709299,98.67375163,461.559837,2014
2_10_000032c4db2beeb1dd6f,5104542,119.8888213,20.78046513,195.2893333,80.76009209,-12.13626808,-56.76653878,2908.76645,39,60,103.7378057,30.3229226,202.2691521,90.32342033,223.626627,2014
