system:index,Muni_code_median,Muni_code_sum,count,double_area_km2_median,double_area_km2_sum,double_delay_median,double_delay_sum,double_harvest_median,double_harvest_sum,double_plant_median,double_plant_sum,label,latitude_median,latitude_sum,longitude_median,longitude_sum,onset_historicalRange_median,onset_historicalRange_sum,onset_median,onset_sum,single_area_km2_median,single_area_km2_sum,single_delay_median,single_delay_sum,single_harvest_median,single_harvest_sum,single_plant_median,single_plant_sum,total_planted_area_km2_median,total_planted_area_km2_sum,year_median,year_sum
1_+4173+4340,5107925,1.55E+10,3025,0.242006969,87.84818241,20.77334335,7513.881516,201.594248,73602.68152,88.77334335,32197.88152,20575550,-13.12441489,-39701.35504,-55.62567837,-168267.6771,25,75625,68,205700,0.242002672,16.21439097,32.16981797,2263.473785,215.2268026,14400.47379,100.169818,6819.473785,0.242006969,104.0625734,2005,6065125
1_+4173+4396,5107768,1.57E+10,3080,0.241763281,103.7163671,18.82862023,7654.360404,201.8470895,86553.1604,86.82862023,36826.3604,20141050,-13.37369738,-41190.98794,-55.62567837,-171327.0894,54,166320,68,209440,0.241686187,33.83913269,36.87793603,4980.982235,214.7866795,30124.68224,104.877936,14500.98224,0.241750094,137.5554997,2005,6175400
1_+4173+4452,5106224,1.57E+10,3080,0.241537375,41.05996114,18.57332568,3394.743738,203.5160879,34705.24374,86.57332568,14954.74374,20366200,-13.62522566,-41965.69504,-55.62567837,-171327.0894,54,166320,68,209440,0.241528438,42.51100041,36.43907509,6494.21446,219.2446941,38891.01446,104.4390751,18462.21446,0.241532906,83.57096155,2005,6175400
1_+4173+4507,5106224,1.54E+10,3025,0.241225719,71.40973708,27.18901608,7764.857173,209.1037784,61995.55717,96.18901608,28188.85717,20330700,-13.87450815,-41970.38716,-55.62567837,-168267.6771,53,160325,69,208725,0.241262203,57.9036133,40.82904815,10307.57163,223.9446137,53885.57163,109.8290482,26867.57163,0.241243969,129.3133504,2005,6065125
1_+4173+4563,5105903,1.57E+10,3080,0.241124906,3.134628266,4.316326006,56.63371448,189.4971742,2515.433714,73.31632601,953.6337145,12111900,-14.12379064,-43501.27518,-55.62567837,-171327.0894,53,163240,69,212520,0.241115703,9.161935031,47.49783349,1868.95188,225.0257512,8532.25188,116.4978335,4490.95188,0.241120297,12.2965633,2005,6175400
1_+4173+4619,5105903,1.57E+10,3080,,0,,0,,0,,0,13086360,-14.37531892,-44275.98228,-55.62567837,-171327.0894,53,163240,68,209440,0.240822922,2.408215047,43.73294341,428.589294,229.4863109,2282.789294,111.7329434,1108.589294,0.240822922,2.408215047,2005,6175400
1_+4173+4674,5107701,1.54E+10,3025,,0,,0,,0,,0,13013280,-14.62460141,-44239.41928,-55.62567837,-168267.6771,52,157300,68,205700,,0,,0,,0,,0,,0,2005,6065125
1_+4173+4730,5103007,1.57E+10,3080,,0,,0,,0,,0,13900320,-14.87388391,-45811.56243,-55.62567837,-171327.0894,21,64680,68,209440,,0,,0,,0,,0,,0,2005,6175400
1_+4173+4786,5103007,1.57E+10,3080,,0,,0,,0,,0,9033214,-15.12541219,-46586.26953,-55.62567837,-171327.0894,22,67760,68,209440,,0,,0,,0,,0,,0,2005,6175400
1_+4173+4841,5103007,1.54E+10,3025,0.239568984,0.239568984,19.56886179,19.56886179,202.5688618,202.5688618,88.56886179,88.56886179,9061145,-15.37469468,-46508.4514,-55.62567837,-168267.6771,24,72600,69,208725,0.23955632,3.832911078,32.91676915,534.3794869,219.6364121,3445.279487,101.9167692,1638.379487,0.239563922,4.072480063,2005,6065125
1_+4173+4897,5103403,1.57E+10,3080,,0,,0,,0,,0,6282274,-15.62397717,-48121.84968,-55.62567837,-171327.0894,39,120120,69,212520,0.23949793,0.478995859,35.01965145,70.0393029,235.1196515,470.2393029,104.0196515,208.0393029,0.23949793,0.478995859,2005,6175400
1_+4173+4953,5107800,1.57E+10,3080,,0,,0,,0,,0,10735850,-15.87550545,-48896.55678,-55.62567837,-171327.0894,52,160160,69,212520,,0,,0,,0,,0,,0,2005,6175400
1_+4173+5008,5107800,1.55E+10,3025,,0,,0,,0,,0,10713300,-16.12478794,-48777.48352,-55.62567837,-168267.6771,52,157300,69,208725,,0,,0,,0,,0,,0,2005,6065125
1_+4173+5064,5101605,1.57E+10,3080,,0,,0,,0,,0,28240308,-16.37407043,-50432.13693,-55.62567837,-171327.0894,50,154000,68,209440,,0,,0,,0,,0,,0,2005,6175400
1_+4173+5120,5101605,1.57E+10,3080,,0,,0,,0,,0,27483120,-16.62559871,-51206.84403,-55.62567837,-171327.0894,24,73920,68,209440,,0,,0,,0,,0,,0,2005,6175400
1_+4173+5175,5101605,1.54E+10,3025,,0,,0,,0,,0,28278432,-16.8748812,-51046.51563,-55.62567837,-168267.6771,62,187550,68,205700,,0,,0,,0,,0,,0,2005,6065125
1_+4173+5231,5101605,1.57E+10,3080,,0,,0,,0,,0,25393368,-17.12416369,-52742.42417,-55.62567837,-171327.0894,63,194040,68,209440,,0,,0,,0,,0,,0,2005,6175400
1_+4173+5284,5104609,8.55E+09,1676,,0,,0,,0,,0,25384744,-17.31954727,-29042.19927,-55.58525418,-93187.2336,62,103912,68,113968,,0,,0,,0,,0,,0,2005,3360380
1_+4229+3506,5106265,1.75E+09,343,,0,,0,,0,,0,9993184,-9.48623799,-3254.228788,-55.40109955,-18999.41957,41,14063,25,8575,,0,,0,,0,,0,,0,2005,687715
1_+4229+3561,5106265,1.57E+10,3080,,0,,0,,0,,0,9823650,-9.625476859,-29646.46872,-55.37639588,-170559.2993,41,126280,44,135520,,0,,0,,0,,0,,0,2005,6175400
1_+4229+3617,5106265,1.60E+10,3136,0.244777875,0.244777875,30.45725482,30.45725482,188.4572548,188.4572548,74.45725482,74.45725482,6859050,-9.87475935,-30967.24532,-55.37639588,-173660.3775,40,125440,44,137984,0.244745406,0.489490813,32.28289308,64.56578617,201.6828931,403.3657862,76.28289308,152.5657862,0.244764922,0.734268688,2005,6287680
1_+4229+3673,5106265,1.60E+10,3136,,0,,0,,0,,0,7365600,-10.12628763,-31756.03801,-55.37639588,-173660.3775,40,125440,48,150528,0.244554328,0.244554328,70.5890307,70.5890307,232.5890307,232.5890307,118.5890307,118.5890307,0.244554328,0.244554328,2005,6287680
1_+4229+3728,5108808,1.57E+10,3080,,0,,0,,0,,0,7233408,-10.37557012,-31956.75597,-55.37639588,-170559.2993,40,123200,48,147840,0.244436625,0.9777465,40.64846212,170.7150878,219.7484621,887.1150878,88.64846212,362.7150878,0.244436625,0.9777465,2005,6175400
1_+4229+3784,5103205,1.60E+10,3136,,0,,0,,0,,0,11080908,-10.62485261,-33319.53779,-55.37639588,-173660.3775,40,125440,47,147392,,0,,0,,0,,0,,0,2005,6287680
1_+4229+3840,5103205,1.60E+10,3136,,0,,0,,0,,0,11909700,-10.87638089,-34108.33048,-55.37639588,-173660.3775,40,125440,48,150528,0.243915422,0.731742656,69.85783158,202.6528538,231.8578316,688.6528538,117.8578316,346.6528538,0.243915422,0.731742656,2005,6287680
1_+4229+3895,5104559,1.57E+10,3080,,0,,0,,0,,0,12476700,-11.12566338,-34267.04322,-55.37639588,-170559.2993,44,135520,48,147840,0.243688969,1.462137484,65.09948018,381.1305675,228.9240279,1387.330567,113.0994802,669.1305675,0.243688969,1.462137484,2005,6175400
1_+4229+3951,5103056,1.60E+10,3136,0.243496578,2.434999672,34.71560444,334.3272004,195.7156044,1961.4272,81.71560444,804.3272004,18103800,-11.37494587,-35671.83026,-55.37639588,-173660.3775,47,147392,47,147392,0.24352107,2.922263578,36.63369616,526.6831735,203.2742545,2544.183173,83.63369616,1090.683173,0.243500352,5.35726325,2005,6287680
1_+4229+4007,5107909,1.60E+10,3136,0.243304172,28.71085623,40.25771662,4839.325351,200.2470357,23847.02535,88.25771662,10503.32535,18387250,-11.62647415,-36460.62295,-55.37639588,-173660.3775,47,147392,48,150528,0.243331063,21.17094594,48.62936611,4549.259248,217.3044586,18745.85925,96.62936611,8725.259248,0.243319547,49.88180217,2005,6287680
1_+4229+4062,5107909,3.12E+10,6105,0.243153016,87.77675817,38.67817584,14241.93745,200.2015978,72839.83745,87.67817584,31930.93745,18628200,-11.87575665,-72501.49432,-55.49991423,-338826.9764,47,286935,49,299145,0.243125656,28.44737033,47.70481936,5610.830659,210.248775,24807.23066,96.70481936,11343.83066,0.243149109,116.2241285,2005,1.22E+07
1_+4229+4118,5107925,3.18E+10,6216,0.242912141,180.976249,20.28401061,15606.86874,198.7631534,148398.6687,81.28401061,61051.86874,19197000,-12.12503914,-75369.24327,-55.49991423,-344987.4669,47,292152,61,379176,0.242940063,43.48594688,31.81712786,5589.133083,208.3281833,37438.53308,92.81712786,16508.13308,0.242918133,224.4621959,2005,1.25E+07
1_+4229+4173,5108501,1.57E+10,3080,0.242722859,42.47412206,24.76216509,4583.103432,200.1974906,35344.90343,85.76216509,15258.10343,19264150,-12.37432163,-38112.91061,-55.37639588,-170559.2993,26,80080,61,187880,0.242676055,11.16356105,42.95102019,1892.371488,214.3967909,9970.871488,103.9510202,4698.371488,0.242718797,53.63768311,2005,6175400
1_+4229+4229,5108501,1.60E+10,3136,0.24249725,34.43396725,18.09418242,2886.340843,200.9154144,28917.94084,87.09418242,12684.34084,19497200,-12.62360412,-39587.62252,-55.37639588,-173660.3775,47,147392,69,216384,0.242484813,13.33689077,25.44432865,1514.589864,208.4443286,11687.88986,94.44432865,5309.589864,0.24249725,47.77085802,2005,6287680
1_+4229+4285,5106240,1.60E+10,3136,0.242207984,74.60224117,13.273906,4161.405804,197.7668787,60958.4058,81.273906,25105.4058,19710500,-12.8751324,-40376.4152,-55.37639588,-173660.3775,46,144256,68,213248,0.242174,23.49324616,38.05460744,3440.582374,220.2793858,21351.08237,106.0546074,10036.58237,0.242203734,98.09548733,2005,6287680
1_+4229+4340,5107925,1.57E+10,3080,0.241998359,116.4026657,18.79961179,9473.08542,202.8930673,98137.98542,86.79961179,42181.08542,20291150,-13.12441489,-40423.19786,-55.37639588,-170559.2993,52,160160,68,209440,0.241968125,51.54277469,36.20474643,7674.94696,219.1967909,47028.04696,104.2047464,22158.94696,0.241989719,167.9454404,2005,6175400
1_+4229+4396,5107925,1.60E+10,3136,0.241850844,30.47047917,17.72580255,2468.932765,201.2709737,25651.73276,85.72580255,11036.93276,19923800,-13.37369738,-41939.91499,-55.37639588,-173660.3775,46,144256,68,213248,0.241820266,44.49412342,33.75319109,6602.231412,217.8276101,40232.73141,101.7531911,19114.23141,0.241824625,74.96460259,2005,6287680
1_+4229+4452,5107768,1.60E+10,3136,0.241470219,21.73493212,17.65401192,1605.401519,202.0925914,18086.80152,86.65401192,7815.401519,20555800,-13.62522566,-42728.70767,-55.37639588,-173660.3775,57,178752,69,216384,0.24144775,14.00529823,33.50089082,2112.132921,218.5192496,12669.13292,102.5008908,6114.132921,0.241461234,35.74023036,2005,6287680
1_+4229+4507,5107768,1.57E+10,3080,0.241230281,53.55892952,18.47598432,4438.022572,204.0901908,45742.32257,87.47598432,19756.02257,15528240,-13.87450815,-42733.48511,-55.37639588,-170559.2993,53,163240,69,212520,0.24124625,107.1135359,35.68031295,16066.11381,221.2689959,98691.81381,104.6803129,46702.11381,0.241243969,160.6724654,2005,6175400
1_+4229+4563,5107768,1.60E+10,3136,0.241088063,48.21645217,2.095308259,965.0363003,189.7977224,38408.6363,71.09530826,14765.0363,9161334,-14.12379064,-44292.20746,-55.37639588,-173660.3775,53,166208,69,216384,0.241065,44.59811241,37.26782584,6447.118544,221.7309041,40860.71854,106.2678258,19212.11854,0.241083453,92.81456458,2005,6287680
1_+4229+4619,5107701,1.60E+10,3136,,0,,0,,0,,0,12370306,-14.37531892,-45081.00014,-55.37639588,-173660.3775,53,166208,57,178752,,0,,0,,0,,0,,0,2005,6287680
1_+4229+4674,5106208,1.57E+10,3080,,0,,0,,0,,0,12994795,-14.62460141,-45043.77236,-55.37639588,-170559.2993,53,163240,57,175560,,0,,0,,0,,0,,0,2005,6175400
1_+4229+4730,5103007,1.60E+10,3136,,0,,0,,0,,0,13570368,-14.87388391,-46644.49993,-55.37639588,-173660.3775,52,163072,69,216384,,0,,0,,0,,0,,0,2005,6287680
1_+4229+4786,5103007,1.60E+10,3136,,0,,0,,0,,0,9178748,-15.12541219,-47433.29261,-55.37639588,-173660.3775,47,147392,69,216384,,0,,0,,0,,0,,0,2005,6287680
1_+4229+4841,5103007,1.57E+10,3080,0.239659539,0.479319078,19.1210725,38.24214499,207.8210725,415.642145,88.1210725,176.242145,22596497,-15.37469468,-47354.05961,-55.37639588,-170559.2993,32,98560,69,212520,0.239609453,17.49429261,46.77325703,3622.78266,224.917798,16753.78266,115.773257,8659.78266,0.239609453,17.97361169,2005,6175400
1_+4229+4897,5102678,1.60E+10,3136,0.239277937,0.957188578,46.42383248,167.4868888,225.936706,870.9868888,115.4238325,443.4868888,21866475,-15.62397717,-48996.7924,-55.37639588,-173660.3775,27,84672,69,216384,0.239342164,22.02096739,44.02995626,4042.375067,220.2269601,20239.97507,113.0299563,10390.37507,0.239339594,22.97815597,2005,6287680
1_+4229+4953,5107800,1.60E+10,3136,0.239096906,4.065009844,17.17223285,383.0792726,201.144593,3476.979273,86.17223285,1556.079273,23950806,-15.87550545,-49785.58508,-55.37639588,-173660.3775,27,84672,69,216384,0.239091703,14.10728914,39.70589779,2318.423013,220.9579489,12921.62301,108.7058978,6389.423013,0.239096906,18.17229898,2005,6287680
1_+4229+5008,5107800,1.57E+10,3080,0.238771875,1.671697891,25.01195165,229.1288123,206.593081,1464.528812,94.01195165,712.1288123,23942114,-16.12478794,-49664.34685,-55.37639588,-170559.2993,24,73920,69,212520,0.238761297,30.56302355,42.34436261,5506.020393,224.6402727,28850.22039,111.3443626,14338.02039,0.238761297,32.23472144,2005,6175400
1_+4229+5064,5107800,1.60E+10,3136,0.238543203,0.238543203,1.987207729,1.987207729,202.0872077,202.0872077,70.98720773,70.98720773,27240072,-16.37407043,-51349.08487,-55.37639588,-173660.3775,24,75264,69,216384,0.2385325,9.303496547,46.25784773,1685.337984,226.4893513,8725.437984,115.2578477,4376.337984,0.2385325,9.54203975,2005,6287680
1_+4229+5120,5107800,1.60E+10,3136,,0,,0,,0,,0,27955194,-16.62559871,-52137.87755,-55.37639588,-173660.3775,39,122304,69,216384,,0,,0,,0,,0,,0,2005,6287680
1_+4229+5175,5107800,1.57E+10,3080,,0,,0,,0,,0,27060656,-16.8748812,-51974.6341,-55.37639588,-170559.2993,31,95480,69,212520,,0,,0,,0,,0,,0,2005,6175400
1_+4229+5231,5107800,1.60E+10,3136,,0,,0,,0,,0,25238136,-17.12416369,-53701.37734,-55.37639588,-173660.3775,32,100352,69,216384,,0,,0,,0,,0,,0,2005,6287680
1_+4229+5305,5104609,1.75E+10,3433,,0,,0,,0,,0,25264008,-17.38692091,-59696.29288,-55.36516694,-190083.1169,32,109856,69,236877,,0,,0,,0,,0,,0,2005,6883165
1_+4257+5321,5104609,8.20E+09,1607,,0,,0,,0,,0,24871616,-17.56658397,-28229.7879,-55.11813024,-88576.90591,34,54638,69,110883,,0,,0,,0,,0,,0,2005,3222035
1_+4270+3506,5106265,4.60E+08,90,,0,,0,,0,,0,7077840,-9.495221142,-854.6462596,-55.18999546,-4966.282124,40,3600,52,4680,,0,,0,,0,,0,,0,2005,180450
1_+4285+3561,5106265,1.57E+10,3078,,0,,0,,0,,0,7547712,-9.625476859,-29627.46032,-55.12711339,-169674.585,40,123120,44,135432,,0,,0,,0,,0,,0,2005,6171390
1_+4285+3617,5106265,1.60E+10,3136,,0,,0,,0,,0,6930000,-9.87475935,-30967.24532,-55.1248676,-172871.5848,40,125440,48,150528,0.244680094,0.734037,56.15751912,157.7085529,215.2304319,649.4085529,104.1575191,301.7085529,0.244680094,0.734037,2005,6287680
1_+4285+3673,5106265,1.60E+10,3136,,0,,0,,0,,0,7259328,-10.12628763,-31756.03801,-55.1248676,-172871.5848,40,125440,48,150528,0.244527578,0.244527578,31.15179497,31.15179497,210.251795,210.251795,79.15179497,79.15179497,0.244527578,0.244527578,2005,6287680
1_+4285+3728,5108055,1.57E+10,3080,,0,,0,,0,,0,11004768,-10.37557012,-31956.75597,-55.1248676,-169784.5922,40,123200,48,147840,0.244456922,0.244456922,34.69677442,34.69677442,196.6967744,196.6967744,82.69677442,82.69677442,0.244456922,0.244456922,2005,6175400
1_+4285+3784,5108055,1.60E+10,3136,,0,,0,,0,,0,11861100,-10.62485261,-33319.53779,-55.1248676,-172871.5848,40,125440,47,147392,,0,,0,,0,,0,,0,2005,6287680
1_+4285+3895,5104559,1.57E+10,3080,,0,,0,,0,,0,17600310,-11.12566338,-34267.04322,-55.1248676,-169784.5922,44,135520,47,144760,,0,,0,,0,,0,,0,2005,6175400
1_+4285+3951,5103056,1.60E+10,3136,0.243475813,1.217484594,50.30188145,247.6940321,205.6018815,1024.194032,97.30188145,482.6940321,17951934,-11.37494587,-35671.83026,-55.1248676,-172871.5848,47,147392,47,147392,0.243479578,3.652167266,51.82851047,913.7424185,221.8930785,3374.342419,98.82851047,1618.742419,0.243477695,4.869651859,2005,6287680
1_+4285+4007,5103056,1.60E+10,3136,0.243363617,7.787085578,39.31313003,1207.663278,200.1419873,6399.563278,86.31313003,2711.663278,18135000,-11.62647415,-36460.62295,-55.1248676,-172871.5848,47,147392,47,147392,0.243369359,14.3594372,49.22811678,3084.291336,212.4956555,12588.99134,96.22811678,5857.291336,0.243365531,22.14652278,2005,6287680
1_+4285+4062,5107248,1.57E+10,3080,0.243062828,8.265569828,27.83084538,969.6571665,202.9872061,7010.857167,88.83084538,3043.657167,18938400,-11.87575665,-36577.33047,-55.1248676,-169784.5922,47,144760,61,187880,0.243164719,7.780662766,46.58515465,1430.64784,221.9296528,6985.04784,107.5851547,3382.64784,0.2430825,16.04623259,2005,6175400
1_+4285+4118,5107248,1.60E+10,3136,0.243019438,11.42023514,30.16228497,1413.336302,203.0952197,9666.836302,91.16228497,4280.336302,19185150,-12.12503914,-38024.12273,-55.1248676,-172871.5848,47,147392,61,191296,0.242920125,8.259485703,41.50685121,1471.297877,221.706118,7512.497877,102.5068512,3545.297877,0.242932094,19.67972084,2005,6287680
1_+4285+4173,5108501,1.57E+10,3080,0.242739055,1.456303734,42.4411025,231.8434992,204.665704,1224.843499,103.4411025,597.8434992,19390550,-12.37432163,-38112.91061,-55.1248676,-169784.5922,26,80080,61,187880,0.242763406,2.912867109,47.77110579,597.3678195,222.3488855,2674.567819,108.7711058,1329.367819,0.242763406,4.369170844,2005,6175400
1_+4285+4229,5103700,1.60E+10,3136,0.242542719,0.727669344,30.00730411,71.33072564,205.9451125,603.2307256,99.00730411,278.3307256,19757900,-12.62360412,-39587.62252,-55.1248676,-172871.5848,47,147392,69,216384,0.242546844,0.727681703,38.3967373,98.41701474,215.6967373,630.3170147,107.3967373,305.4170147,0.242546844,1.455351047,2005,6287680
1_+4285+4285,5106240,1.60E+10,3136,0.2421995,6.05462525,23.44940639,583.5074122,210.2904624,5261.107412,92.44940639,2308.507412,19746050,-12.8751324,-40376.4152,-55.1248676,-172871.5848,47,147392,69,216384,0.242191,12.35172348,35.54487519,1818.082359,217.6940563,11116.88236,104.5448752,5337.082359,0.242193125,18.40634873,2005,6287680
1_+4285+4340,5106240,1.57E+10,3080,0.242028516,21.54042663,18.46582851,1598.077428,201.3709582,17987.67743,87.46582851,7739.077428,19900100,-13.12441489,-40423.19786,-55.1248676,-169784.5922,47,144760,69,212520,0.241972438,25.16599433,32.40749285,3505.931106,219.0238487,22885.63111,101.4074929,10681.93111,0.242006969,46.70642095,2005,6175400
1_+4285+4396,5106240,1.60E+10,3136,0.241741297,20.54988556,30.89411617,2614.183576,209.164596,18100.78358,99.89411617,8479.183576,20101550,-13.37369738,-41939.91499,-55.1248676,-172871.5848,57,178752,69,216384,0.241750094,77.60557408,37.68652815,12538.67991,222.4181318,71247.47991,106.6865282,34687.67991,0.241745703,98.15545964,2005,6287680
1_+4285+4452,5107768,1.60E+10,3136,0.241608656,6.040220547,35.24400227,887.8759015,216.5441622,5559.775902,104.2440023,2612.875902,20283250,-13.62522566,-42728.70767,-55.1248676,-172871.5848,57,178752,69,216384,0.241590875,22.94999089,40.5955912,4133.144122,225.7705714,21415.54412,109.5955912,10688.14412,0.241595313,28.99021144,2005,6287680
1_+4285+4507,5107768,1.57E+10,3080,0.241212016,3.618120438,32.28704251,433.6539903,209.5870425,3167.25399,101.2870425,1468.65399,20259550,-13.87450815,-42733.48511,-55.1248676,-169784.5922,57,175560,69,212520,0.241243969,8.684478766,38.60893423,1325.678083,221.8787916,8010.578083,107.6089342,3809.678083,0.241216578,12.3025992,2005,6175400
1_+4285+4563,5107768,1.60E+10,3136,0.241115703,0.723347094,23.16329701,58.00522508,205.0182158,612.7052251,92.16329701,265.0052251,9044022,-14.12379064,-44292.20746,-55.1248676,-172871.5848,47,147392,69,216384,0.241124906,1.205633688,15.06866249,94.12283228,211.8416439,1037.622832,84.06866249,439.1228323,0.241120297,1.928980781,2005,6287680
1_+4285+4674,5107701,3.17E+10,6216,,0,,0,,0,,0,9157668,-14.49883727,-90124.7725,-55.1248676,-342656.177,50,310800,69,428904,0.240879125,0.240879125,35.63407538,35.63407538,212.9340754,212.9340754,104.6340754,104.6340754,0.240879125,0.240879125,2005,1.25E+07
1_+4285+4730,5106208,1.60E+10,3136,,0,,0,,0,,0,8995208,-14.87388391,-46644.49993,-55.1248676,-172871.5848,65,203840,69,216384,,0,,0,,0,,0,,0,2005,6287680
1_+4285+4786,5103007,1.60E+10,3136,0.239830406,2.638184281,28.91198304,306.6713114,207.052814,2285.471311,97.91198304,1065.671311,15540252,-15.12541219,-47433.29261,-55.1248676,-172871.5848,65,203840,69,216384,0.239895156,35.26648897,43.85193448,6620.421032,221.1982448,32672.12103,112.8519345,16763.42103,0.239895156,37.90467325,2005,6287680
1_+4285+4841,5102678,1.57E+10,3080,0.239594281,23.24481119,19.39534403,2162.304555,201.2024988,19839.20455,88.39534403,8855.304555,16351894,-15.37469468,-47354.05961,-55.1248676,-169784.5922,53,163240,69,212520,0.239594281,62.77831784,41.59069674,13459.99722,221.4449527,60961.39722,110.5906967,31537.99722,0.239594281,86.02312903,2005,6175400
1_+4285+4897,5102678,1.60E+10,3136,0.239344734,6.462123297,19.51674089,597.7100693,204.350966,5550.110069,88.51674089,2460.710069,22600578,-15.62397717,-48996.7924,-55.1248676,-172871.5848,35,109760,69,216384,0.239319063,20.58389391,47.25038032,3972.571285,220.5186184,19009.47129,116.2503803,9906.571285,0.239319063,27.0460172,2005,6287680
1_+4285+4953,5104807,1.60E+10,3136,0.239096906,9.325531813,25.236124,1089.31143,208.8784306,8186.41143,94.236124,3780.31143,23955152,-15.87550545,-49785.58508,-55.1248676,-172871.5848,27,84672,69,216384,0.239122875,16.49907558,45.0929382,3284.708638,226.9039848,15809.10864,114.0929382,8045.708638,0.239117687,25.82460739,2005,6287680
1_+4285+5008,5105200,1.57E+10,3080,0.238803578,5.253476438,31.74965967,706.4468751,213.4246773,4715.346875,100.7496597,2224.446875,25111188,-16.12478794,-49664.34685,-55.1248676,-169784.5922,38,117040,69,212520,0.238756016,38.20326861,48.70502129,7821.59696,228.5647548,36748.19696,117.7050213,18861.59696,0.238766594,43.45674505,2005,6175400
