DayOfYear,class,lat,lon,old_class,point_id,sur_refl_b01,sur_refl_b02,sur_refl_b03,sur_refl_b04,sur_refl_b05,sur_refl_b06,sur_refl_b07,system:time_start,year
233,1,-11.82131573,-55.33970376,1,2412,1582,3366,624,1090,4875,4434,2934,1.28E+12,2011
233,1,-11.81700694,-55.34401255,1,2413,1676,3456,656,1130,4575,4642,2911,1.28E+12,2011
233,2,-11.81269814,-55.34185815,4,2414,1600,3168,659,1097,4483,4680,2837,1.28E+12,2011
233,1,-11.81485254,-55.33108616,1,2415,1462,3326,621,1045,4707,4113,2507,1.28E+12,2011
233,1,-11.81916133,-55.33539496,1,2416,1739,3503,682,1172,5020,4575,2976,1.28E+12,2011
233,1,-11.80838934,-55.33539496,1,2417,1462,3326,621,1045,4707,4113,2507,1.28E+12,2011
236,1,-11.75031037,-55.39567322,1,2418,1354,2626,597,1033,3847,4350,2898,1.28E+12,2011
233,1,-11.72661199,-55.40209153,1,2419,1940,3198,821,1390,4757,4758,3423,1.28E+12,2011
233,2,-11.89662989,-55.06856381,4,2420,1746,3533,572,1114,4854,4821,2881,1.28E+12,2011
233,0,-11.90740188,-55.075027,2,2421,1619,3159,573,1046,4905,4819,3322,1.28E+12,2011
233,0,-11.89878429,-55.0814902,2,2422,1905,3428,655,1225,4538,5007,3350,1.28E+12,2011
233,2,-11.91597459,-55.09010779,4,2423,1781,3470,571,1141,4777,4763,2929,1.28E+12,2011
233,0,-11.93105537,-55.0922173,2,2424,1870,3441,587,1195,4892,5106,3202,1.28E+12,2011
233,2,-11.94398176,-55.10729809,4,2425,1711,3545,518,1093,5188,4661,2794,1.28E+12,2011
233,2,-11.92890097,-55.10298929,4,2426,1872,3453,611,1206,5046,4741,3048,1.28E+12,2011
233,0,-11.91812899,-55.11160688,2,2427,1867,3588,601,1209,4323,4129,2746,1.28E+12,2011
233,0,-11.96978965,-55.13526038,2,2428,1339,3273,404,901,4640,4009,2532,1.28E+12,2011
233,1,-11.96763525,-55.19984743,1,2429,1639,3114,609,1046,4811,4633,2992,1.28E+12,2011
233,1,-11.97840724,-55.18907544,1,2430,1240,3267,356,864,3819,3509,2328,1.28E+12,2011
233,1,-11.98271604,-55.19769303,1,2431,1479,3090,442,950,4085,4193,2742,1.28E+12,2011
236,1,-11.99344314,-55.19553863,1,2432,1335,2444,475,857,3919,4020,2885,1.28E+12,2011
236,1,-11.98487044,-55.18907544,1,2433,1015,2639,279,663,3205,2984,1983,1.28E+12,2011
236,1,-11.99344314,-55.18907544,1,2434,1335,2444,475,857,3919,4020,2885,1.28E+12,2011
233,0,-12.01067833,-55.19338423,2,2435,1415,2843,548,970,4209,3926,2604,1.28E+12,2011
233,0,-12.01067833,-55.17830345,2,2436,1593,2967,592,1054,4272,4622,3065,1.28E+12,2011
233,0,-12.00636953,-55.17184026,2,2437,1572,3328,441,1002,4848,4724,3055,1.28E+12,2011
233,1,-12.00206074,-55.17184026,1,2438,1572,3328,441,1002,4848,4724,3055,1.28E+12,2011
233,0,-12.00421513,-55.16111315,2,2439,1572,3328,441,1002,4848,4724,3055,1.28E+12,2011
233,0,-12.01498712,-55.16968586,2,2440,1557,3553,503,1024,4686,4154,2701,1.28E+12,2011
233,0,-12.01929592,-55.18045785,2,2441,1601,2910,643,1055,4204,4799,3255,1.28E+12,2011
233,0,-12.03006791,-55.17614905,2,2442,1960,3530,654,1229,5285,5235,3579,1.28E+12,2011
233,0,-12.02145032,-55.15034116,2,2443,2157,3239,662,1157,4498,4547,3788,1.28E+12,2011
233,0,-12.03006791,-55.15034116,2,2444,2274,3319,731,1283,4617,4676,3952,1.28E+12,2011
233,0,-11.98917923,-55.14603236,2,2445,1718,3681,600,1153,4959,4857,2917,1.28E+12,2011
236,0,-11.98056164,-55.13956917,2,2446,1558,3064,536,1017,4510,4254,2762,1.28E+12,2011
233,1,-11.97840724,-55.14603236,1,2447,1627,3376,481,1035,4515,4756,2880,1.28E+12,2011
233,0,-11.98487044,-55.15034116,2,2448,1840,3518,538,1160,4791,5155,3090,1.28E+12,2011
233,1,-11.99133363,-55.15895875,1,2449,1321,3530,498,911,4687,3959,2330,1.28E+12,2011
233,0,-11.99559754,-55.15680435,2,2450,1318,3648,402,909,4546,4271,2454,1.28E+12,2011
233,1,-11.99775194,-55.16326755,1,2451,1315,3492,368,863,4531,3835,2318,1.28E+12,2011
233,1,-11.97840724,-55.15249556,1,2452,817,3848,336,706,4304,2805,1391,1.28E+12,2011
233,1,-11.96763525,-55.13956917,1,2453,1640,3189,560,1058,4869,4734,3041,1.28E+12,2011
233,0,-11.96548085,-55.14387797,2,2454,1415,3557,449,947,4382,4369,2610,1.28E+12,2011
236,1,-11.96117206,-55.18907544,1,2455,1074,2869,391,829,3613,3101,1778,1.28E+12,2011
233,0,-11.95259935,-55.20200183,2,2456,1272,3433,497,890,3934,3548,2176,1.28E+12,2011
233,0,-11.94182736,-55.20415622,2,2457,1343,3224,556,954,4113,3836,2335,1.28E+12,2011
233,1,-11.84066043,-55.33539496,1,2458,1620,3599,641,1148,4601,4511,2739,1.28E+12,2011
233,1,-11.83850603,-55.34616695,1,2459,1482,3535,621,1055,4412,4208,2414,1.28E+12,2011
236,1,-12.44106418,-55.25361761,1,2460,1547,2922,630,1048,4145,4779,3219,1.28E+12,2011
233,1,-12.70358654,-55.46883298,1,2461,1757,3180,704,1144,4964,4914,3203,1.28E+12,2011
233,0,-12.70574094,-55.47956008,2,2462,1722,3098,566,1075,4334,4677,3043,1.28E+12,2011
233,0,-12.70789534,-55.48602328,2,2463,1694,3180,534,1022,4658,4377,3072,1.28E+12,2011
233,2,-12.72293124,-55.47956008,4,2464,1113,3429,463,890,4056,3545,1898,1.28E+12,2011
236,1,-12.71651293,-55.45806099,1,2465,1753,3264,670,1186,4987,4756,2955,1.28E+12,2011
236,1,-12.72724003,-55.46452418,1,2466,1568,3089,586,1083,4395,4705,2839,1.28E+12,2011
236,0,-12.52068714,-55.18907544,2,2467,1327,2704,519,924,4265,4330,2835,1.28E+12,2011
236,0,-12.50345195,-55.23858171,2,2468,1367,2681,394,858,4221,4286,2868,1.28E+12,2011
236,0,-12.47764406,-55.24500002,2,2469,1219,2478,400,841,3818,3779,2438,1.28E+12,2011
236,1,-12.47979846,-55.23427291,1,2470,1626,3075,560,1073,4156,4689,3077,1.28E+12,2011
233,1,-12.49483436,-55.22134652,1,2471,1801,3397,621,1168,5070,5057,3397,1.28E+12,2011
233,1,-12.49052557,-55.20200183,1,2472,1946,3772,677,1282,5192,4723,2937,1.28E+12,2011
236,2,-12.54434063,-55.93790823,9,2473,1177,2080,479,868,2946,2941,1706,1.28E+12,2011
236,2,-12.54864943,-55.95729781,9,2474,1116,2366,478,925,3239,2977,1795,1.28E+12,2011
238,2,-12.7789007,-56.09284534,9,2475,2360,4164,835,1495,6034,5494,3602,1.28E+12,2011
238,1,-12.80255419,-56.03476637,1,2476,2475,4363,857,1571,6075,5615,3552,1.28E+12,2011
238,1,-12.81978937,-56.03045757,1,2477,2178,3896,748,1393,5425,5680,3579,1.28E+12,2011
233,2,-12.91875703,-56.15958679,9,2478,2055,3509,747,1300,5059,4996,3500,1.28E+12,2011
238,1,-12.90372112,-56.1574324,1,2479,1495,2981,543,978,4547,4119,2416,1.28E+12,2011
238,1,-12.92522022,-56.14235161,1,2480,2421,4239,970,1589,5555,5610,3456,1.28E+12,2011
238,2,-12.94030101,-56.1574324,9,2481,2380,4200,831,1519,5461,5603,3417,1.28E+12,2011
233,2,-12.97041769,-56.1488148,9,2482,2263,3249,822,1510,4631,4694,3733,1.28E+12,2011
233,2,-13.00053438,-56.08853655,9,2483,2401,3728,862,1612,5410,5332,4285,1.28E+12,2011
238,2,-13.01992396,-56.09069095,9,2484,1907,3484,681,1257,5122,5133,3422,1.28E+12,2011
233,2,-13.00915197,-56.05626546,9,2485,1682,3905,825,1253,4714,3855,2065,1.28E+12,2011
238,2,-12.93814661,-56.09499974,3,2486,1843,3006,675,1150,4112,4503,3335,1.28E+12,2011
238,2,-12.92952902,-56.10792613,9,2487,1959,3136,693,1220,4257,4684,3476,1.28E+12,2011
238,2,-12.92737462,-56.09930854,9,2488,1947,3065,684,1163,4252,4700,3726,1.28E+12,2011
238,2,-12.92522022,-56.09284534,9,2489,2014,3179,706,1211,4631,4822,3948,1.28E+12,2011
233,2,-12.92306582,-56.08211824,3,2490,2177,3305,735,1324,4459,4874,3592,1.28E+12,2011
238,2,-12.91444823,-56.09930854,9,2491,2098,3621,770,1349,5212,5071,3589,1.28E+12,2011
238,2,-12.91660263,-56.10792613,9,2492,1815,3715,700,1137,5119,4972,3108,1.28E+12,2011
238,1,-13.00915197,-55.95945221,1,2493,1947,3264,634,1196,5002,4983,3342,1.28E+12,2011
238,1,-12.98765287,-55.97879691,1,2494,2225,3907,773,1419,5683,5349,3513,1.28E+12,2011
238,1,-12.96826329,-55.963761,1,2495,1922,3320,674,1244,4633,5229,3317,1.28E+12,2011
238,1,-13.04573185,-55.94868022,1,2496,1724,3056,612,1109,4678,4642,3111,1.28E+12,2011
238,0,-13.03280546,-55.95083462,2,2497,1914,3378,648,1234,5053,5116,3369,1.28E+12,2011
238,0,-13.02849667,-55.94652582,2,2498,1974,3422,722,1271,5173,5096,3373,1.28E+12,2011
234,1,-13.47611771,-57.83588787,1,2499,2310,3904,869,1500,4970,4912,3023,1.28E+12,2011
234,1,-13.47827211,-57.85096865,1,2500,2229,3683,866,1448,4769,4797,3024,1.28E+12,2011
234,2,-13.52346958,-57.84235106,9,2501,1639,3000,618,977,4076,4239,2777,1.28E+12,2011
234,2,-13.52131518,-57.83373347,9,2502,1604,2952,632,972,4050,4198,2734,1.28E+12,2011
234,2,-13.53635108,-57.83804226,9,2503,1433,2356,498,817,3464,3634,2856,1.28E+12,2011
234,1,-13.55358626,-57.83157907,1,2504,1514,2712,559,1004,3931,4214,2700,1.28E+12,2011
234,2,-13.58801175,-57.91981962,9,2505,1497,2220,474,868,3100,3510,2678,1.28E+12,2011
234,1,-13.59016614,-57.93485552,1,2506,1445,2095,448,800,3167,3353,2796,1.28E+12,2011
234,2,-13.56646777,-57.94347311,9,2507,1431,2115,441,800,3177,3397,2875,1.28E+12,2011
234,2,-13.57077656,-57.96070829,3,2508,1487,2481,557,946,3915,4194,2946,1.28E+12,2011
234,2,-13.57939415,-57.94347311,9,2509,1480,2104,454,812,3127,3309,2867,1.28E+12,2011
234,2,-13.59232054,-57.9477819,9,2510,1493,2234,510,842,3358,3398,2779,1.28E+12,2011
234,2,-13.57293096,-57.98220739,4,2511,1428,2686,524,965,4179,3958,2425,1.28E+12,2011
234,1,-13.54065988,-57.81865268,1,2512,787,2557,373,664,3185,2519,1593,1.28E+12,2011
234,1,-13.52346958,-57.80792558,1,2513,1255,2543,492,866,3818,3496,2510,1.28E+12,2011
234,2,-13.52988789,-57.81223437,9,2514,996,2477,423,727,3523,2967,1933,1.28E+12,2011
234,0,-13.52346958,-57.81649828,2,2515,1402,2708,588,923,4078,3753,2578,1.28E+12,2011
234,2,-13.52346958,-57.82511588,9,2516,1637,2913,616,986,4269,4003,2809,1.28E+12,2011
234,1,-13.47396331,-57.82296148,1,2517,1908,2997,741,1232,4305,4287,2984,1.28E+12,2011
234,1,-13.38356837,-57.82296148,1,2518,2122,3639,761,1352,4919,4595,2970,1.28E+12,2011
234,2,-13.26090234,-58.00375137,3,2519,1848,3151,732,1213,4552,4606,2998,1.28E+12,2011
234,2,-13.27167433,-58.00159697,9,2520,1597,2959,646,1075,4363,4382,2868,1.28E+12,2011
234,2,-13.26090234,-57.99513377,9,2521,1691,2984,657,1116,4126,4482,2866,1.28E+12,2011
234,2,-13.36637807,-57.83157907,9,2522,1521,2200,558,919,3239,3394,2662,1.28E+12,2011
234,0,-13.37279638,-57.84881425,2,2523,1483,2218,534,971,3493,3720,3418,1.28E+12,2011
234,1,-13.37925957,-57.86600455,1,2524,1622,2573,555,1039,3766,3957,3630,1.28E+12,2011
234,0,-13.39003156,-57.86169576,2,2525,1339,2535,473,890,3654,3502,2855,1.28E+12,2011
234,1,-13.38787716,-57.85523256,1,2526,1676,2938,569,1049,4204,3991,2878,1.28E+12,2011
234,2,-13.38787716,-57.83588787,9,2527,1223,2464,493,840,3373,3133,2090,1.28E+12,2011
234,2,-13.38572276,-57.84450546,9,2528,1242,2430,457,818,3482,3174,2303,1.28E+12,2011
234,2,-13.27382872,-58.01232407,9,2529,1853,2993,728,1189,4447,4457,3146,1.28E+12,2011
234,2,-13.26305674,-58.01447847,3,2530,1794,3008,703,1192,4279,4687,2926,1.28E+12,2011
234,2,-13.27598312,-58.02740486,3,2531,1906,3265,726,1251,4471,4737,2988,1.28E+12,2011
234,2,-13.12104601,-57.98867058,3,2532,1836,3052,762,1225,4561,4492,2990,1.28E+12,2011
234,2,-13.1296636,-57.99728817,3,2533,1539,2696,613,1000,4150,4031,2826,1.28E+12,2011
234,1,-13.12320041,-57.96286269,1,2534,1760,3076,730,1181,4175,4533,2874,1.28E+12,2011
234,1,-13.1275092,-57.97789859,1,2535,1895,3153,777,1253,4584,4374,2906,1.28E+12,2011
234,2,-13.11673721,-57.9735898,3,2536,1694,2725,717,1120,3811,4070,2797,1.28E+12,2011
234,1,-13.11242842,-57.95855389,1,2537,1492,2698,635,1008,3991,3955,2740,1.28E+12,2011
233,1,-13.10811962,-57.9499363,1,2538,1104,3751,528,963,4465,3075,1613,1.28E+12,2011
236,0,-11.48994241,-56.28220794,2,2539,1698,3399,634,1139,4886,4619,3137,1.28E+12,2011
234,1,-11.535095,-56.23274655,1,2540,1431,2657,802,1125,3648,4082,2544,1.28E+12,2011
233,0,-11.99344314,-56.02830317,2,2541,1876,3416,605,1168,4793,4470,3180,1.28E+12,2011
233,0,-11.99775194,-56.04122956,2,2542,1655,3437,545,1086,4254,4371,2703,1.28E+12,2011
233,0,-11.99775194,-56.00249528,2,2543,2031,3952,810,1399,4767,4543,2793,1.28E+12,2011
233,1,-11.99344314,-55.97448811,1,2544,2222,3850,822,1461,5122,4707,3233,1.28E+12,2011
233,1,-11.99344314,-55.96160661,1,2545,2080,3641,787,1340,5282,4961,3274,1.28E+12,2011
233,2,-11.98271604,-55.96160661,9,2546,1721,3573,681,1158,4370,4273,2735,1.28E+12,2011
233,2,-11.98702483,-55.94652582,9,2547,1923,3184,808,1334,4073,4215,2905,1.28E+12,2011
233,1,-11.99344314,-55.93575383,1,2548,1917,3533,698,1245,4736,4361,3032,1.28E+12,2011
233,0,-12.01067833,-55.92071793,2,2549,2138,3463,859,1420,4504,4911,3814,1.28E+12,2011
233,1,-12.04294941,-55.97879691,1,2550,2113,3732,851,1407,5047,5130,3176,1.28E+12,2011
233,1,-12.03864062,-55.9680698,1,2551,2157,3885,827,1411,5382,5082,3303,1.28E+12,2011
233,1,-12.02360471,-55.95083462,1,2552,1868,3471,801,1271,4566,4655,2912,1.28E+12,2011
233,1,-12.01929592,-55.94221703,1,2553,1946,3704,781,1344,4906,4343,2708,1.28E+12,2011
233,1,-11.99344314,-55.95083462,1,2554,2080,3641,787,1340,5282,4961,3274,1.28E+12,2011
233,1,-12.00636953,-55.95083462,1,2555,2013,3572,795,1330,4928,5089,3132,1.28E+12,2011
233,2,-12.01067833,-55.95945221,9,2556,2015,3563,787,1337,5249,4861,3209,1.28E+12,2011
233,1,-12.00636953,-55.97448811,1,2557,1693,3373,696,1154,4540,4530,2784,1.28E+12,2011
233,1,-12.02360471,-55.97664251,1,2558,2111,3703,866,1375,4778,4959,3230,1.28E+12,2011
233,2,-12.01929592,-55.96160661,9,2559,2140,3726,896,1433,5320,4903,3404,1.28E+12,2011
233,2,-12.02575911,-55.9702242,9,2560,2131,3743,844,1369,4833,5006,3262,1.28E+12,2011
233,1,-12.02791351,-55.9831057,1,2561,2231,3860,877,1416,5050,5062,3252,1.28E+12,2011
233,1,-12.03648622,-56.00249528,1,2562,1977,3801,717,1321,4829,4715,2860,1.28E+12,2011
233,1,-12.02360471,-56.00249528,1,2563,1777,3835,681,1258,4566,4094,2327,1.28E+12,2011
233,1,-12.00852393,-55.99387769,1,2564,2319,4137,938,1574,5038,5077,3150,1.28E+12,2011
233,1,-12.01498712,-55.99603209,1,2565,1990,3964,851,1403,4772,4726,2888,1.28E+12,2011
233,0,-12.00852393,-56.00464968,2,2566,2047,3881,656,1308,5200,4655,3073,1.28E+12,2011
233,1,-12.03864062,-55.9874145,1,2567,2073,3682,817,1385,5263,5010,3173,1.28E+12,2011
236,2,-12.53572304,-55.95729781,9,2568,1233,2450,492,945,3474,3535,2460,1.28E+12,2011
236,2,-12.51637834,-55.94221703,9,2569,1222,2662,463,859,3824,3968,2550,1.28E+12,2011
236,2,-12.52499593,-55.95298902,9,2570,1272,2697,535,948,3585,3485,2019,1.28E+12,2011
233,1,-12.38724912,-55.90348275,1,2571,2021,3889,739,1335,5224,5311,3181,1.28E+12,2011
233,2,-12.38078593,-55.87767486,9,2572,2413,3777,957,1676,4889,5348,3903,1.28E+12,2011
233,2,-12.37221322,-55.85617576,9,2573,2372,3701,1099,1791,4988,4853,3721,1.28E+12,2011
233,1,-12.36144123,-55.85186697,1,2574,1423,3293,579,1018,4502,4543,2690,1.28E+12,2011
233,1,-12.37005882,-55.88629245,1,2575,1868,3789,762,1241,5197,4631,3090,1.28E+12,2011
233,1,-12.04510381,-55.53122075,1,2576,2195,3870,739,1377,5185,5248,3275,1.28E+12,2011
233,1,-11.89662989,-55.6129981,1,2577,1874,3605,761,1227,4857,4987,3254,1.28E+12,2011
233,2,-11.91386507,-55.6301884,9,2578,2593,4019,838,1593,5368,5151,3646,1.28E+12,2011
233,1,-11.98917923,-55.52691195,1,2579,2027,3136,722,1312,4233,4510,3292,1.28E+12,2011
233,2,-11.84712362,-55.58719021,9,2580,2073,3995,700,1276,5684,5124,3324,1.28E+12,2011
233,2,-11.90093869,-56.06703745,9,2581,2439,4340,966,1632,5373,5529,3381,1.28E+12,2011
245,1,-11.72019368,-55.41501791,1,2406,1869,3334,732,1353,4024,4360,3198,1.28E+12,2011
245,1,-11.74815597,-55.41286352,1,2407,1719,3246,697,1207,4898,4949,3384,1.28E+12,2011
245,1,-11.75031037,-55.41286352,1,2408,1570,3123,624,1102,4754,4873,3312,1.28E+12,2011
245,1,-11.79766224,-55.38490123,1,2409,1597,3157,654,1103,4823,4732,3054,1.28E+12,2011
245,0,-11.79981664,-55.34832135,2,2410,797,3000,378,712,3465,2213,1107,1.28E+12,2011
245,1,-11.80838934,-55.35693894,1,2411,1681,3189,614,1122,4657,4581,3166,1.28E+12,2011
245,1,-11.82131573,-55.33970376,1,2412,1488,2908,569,995,4324,4352,2952,1.28E+12,2011
245,1,-11.81700694,-55.34401255,1,2413,1207,3225,519,898,4287,3670,2294,1.28E+12,2011
245,2,-11.81269814,-55.34185815,4,2414,1397,2824,584,959,3943,4179,2596,1.28E+12,2011
245,1,-11.81485254,-55.33108616,1,2415,1532,3164,617,1048,4175,4352,2772,1.28E+12,2011
245,1,-11.81916133,-55.33539496,1,2416,1532,3164,617,1048,4175,4352,2772,1.28E+12,2011
245,1,-11.80838934,-55.33539496,1,2417,1322,2618,515,890,4167,4068,2596,1.28E+12,2011
245,1,-11.75031037,-55.39567322,1,2418,1731,3187,727,1248,4659,4610,3133,1.28E+12,2011
245,1,-11.72661199,-55.40209153,1,2419,1740,2959,771,1258,4192,4632,3248,1.28E+12,2011
245,2,-11.89662989,-55.06856381,4,2420,1326,2909,419,852,4583,4194,2545,1.28E+12,2011
245,0,-11.90740188,-55.075027,2,2421,1527,3111,444,960,4451,4904,3195,1.28E+12,2011
245,0,-11.89878429,-55.0814902,2,2422,1574,2976,514,1032,4164,4643,3148,1.28E+12,2011
245,2,-11.91597459,-55.09010779,4,2423,1514,2990,481,965,4524,4398,2924,1.28E+12,2011
245,0,-11.93105537,-55.0922173,2,2424,1399,2851,476,941,4466,4373,2829,1.28E+12,2011
245,2,-11.94398176,-55.10729809,4,2425,1486,3122,516,976,4396,4639,2776,1.28E+12,2011
245,2,-11.92890097,-55.10298929,4,2426,1604,3074,563,1073,4405,4758,3021,1.28E+12,2011
245,0,-11.91812899,-55.11160688,2,2427,1639,2805,509,1020,3644,3887,2833,1.28E+12,2011
245,0,-11.96978965,-55.13526038,2,2428,1377,3039,444,869,4238,4379,2772,1.28E+12,2011
245,1,-11.96763525,-55.19984743,1,2429,1303,2576,505,863,3842,4123,2590,1.28E+12,2011
245,1,-11.97840724,-55.18907544,1,2430,1369,2910,368,863,3882,3822,3030,1.28E+12,2011
245,1,-11.98271604,-55.19769303,1,2431,1303,2627,477,915,3809,3815,2535,1.28E+12,2011
243,1,-11.99344314,-55.19553863,1,2432,1182,2229,450,788,3640,3850,2640,1.28E+12,2011
245,1,-11.98487044,-55.18907544,1,2433,1412,2921,408,856,4067,3943,2906,1.28E+12,2011
245,1,-11.99344314,-55.18907544,1,2434,1638,3005,486,1020,4436,4471,3195,1.28E+12,2011
245,0,-12.01067833,-55.19338423,2,2435,1468,2864,399,876,4371,4208,2951,1.28E+12,2011
245,0,-12.01067833,-55.17830345,2,2436,1552,2880,505,991,4270,4816,3218,1.28E+12,2011
245,0,-12.00636953,-55.17184026,2,2437,1727,3341,487,1045,4935,4898,3227,1.28E+12,2011
245,1,-12.00206074,-55.17184026,1,2438,1287,2709,431,827,4150,4080,2584,1.28E+12,2011
245,0,-12.00421513,-55.16111315,2,2439,1160,3483,396,834,4462,3758,2295,1.28E+12,2011
245,0,-12.01498712,-55.16968586,2,2440,1572,2742,457,918,3835,4278,3003,1.28E+12,2011
245,0,-12.01929592,-55.18045785,2,2441,1515,2710,504,967,4081,4851,3238,1.28E+12,2011
245,0,-12.03006791,-55.17614905,2,2442,1654,3049,601,1066,4593,4751,3158,1.28E+12,2011
245,0,-12.02145032,-55.15034116,2,2443,1688,2775,457,905,3963,4070,3694,1.28E+12,2011
245,0,-12.03006791,-55.15034116,2,2444,1592,2749,556,944,3744,3725,3162,1.28E+12,2011
245,0,-11.98917923,-55.14603236,2,2445,1241,3106,383,817,4275,4359,2708,1.28E+12,2011
245,0,-11.98056164,-55.13956917,2,2446,1519,3417,473,1001,4944,4758,3038,1.28E+12,2011
245,1,-11.97840724,-55.14603236,1,2447,1635,3469,482,1044,4751,5018,3097,1.28E+12,2011
245,0,-11.98487044,-55.15034116,2,2448,1563,3213,456,978,4775,4671,3065,1.28E+12,2011
245,1,-11.99133363,-55.15895875,1,2449,878,2912,336,654,3775,3020,1821,1.28E+12,2011
245,0,-11.99559754,-55.15680435,2,2450,1601,3394,473,992,4656,4813,3060,1.28E+12,2011
245,1,-11.99775194,-55.16326755,1,2451,1432,2976,391,892,4468,4426,2930,1.28E+12,2011
245,1,-11.97840724,-55.15249556,1,2452,794,3057,304,614,3574,2814,1511,1.28E+12,2011
245,1,-11.96763525,-55.13956917,1,2453,1534,3256,451,972,4839,4744,3021,1.28E+12,2011
245,0,-11.96548085,-55.14387797,2,2454,1695,3510,586,1132,4712,4915,3199,1.28E+12,2011
245,1,-11.96117206,-55.18907544,1,2455,1203,2576,425,818,3541,3766,2520,1.28E+12,2011
245,0,-11.95259935,-55.20200183,2,2456,1316,2489,457,826,3634,3594,2583,1.28E+12,2011
245,0,-11.94182736,-55.20415622,2,2457,1378,2820,574,966,4335,4211,2581,1.28E+12,2011
245,1,-11.84066043,-55.33539496,1,2458,1476,2791,617,1048,4029,4412,2878,1.28E+12,2011
245,1,-11.83850603,-55.34616695,1,2459,1404,2972,565,983,4502,4238,2592,1.28E+12,2011
245,1,-12.44106418,-55.25361761,1,2460,1522,3001,610,1029,4362,4886,3350,1.28E+12,2011
245,1,-12.70358654,-55.46883298,1,2461,2054,3884,735,1327,5468,5200,3332,1.28E+12,2011
245,0,-12.70574094,-55.47956008,2,2462,1438,2758,553,971,4138,4033,2779,1.28E+12,2011
245,0,-12.70789534,-55.48602328,2,2463,1541,2680,581,998,3599,3969,2794,1.28E+12,2011
245,2,-12.72293124,-55.47956008,4,2464,987,2549,348,712,3696,3515,2055,1.28E+12,2011
245,1,-12.71651293,-55.45806099,1,2465,1813,3450,669,1189,4624,4984,3057,1.28E+12,2011
245,1,-12.72724003,-55.46452418,1,2466,1733,3362,543,1111,4835,4882,3109,1.28E+12,2011
,0,-12.52068714,-55.18907544,2,2467,,,,,,,,,2011
245,0,-12.50345195,-55.23858171,2,2468,1306,2552,385,889,4124,4199,2806,1.28E+12,2011
245,0,-12.47764406,-55.24500002,2,2469,1201,2537,387,853,3654,3987,2483,1.28E+12,2011
245,1,-12.47979846,-55.23427291,1,2470,1400,2823,440,942,4471,4446,3061,1.28E+12,2011
245,1,-12.49483436,-55.22134652,1,2471,1569,3080,469,1033,4656,4799,3143,1.28E+12,2011
245,1,-12.49052557,-55.20200183,1,2472,1435,3057,338,884,4679,4851,3110,1.28E+12,2011
245,2,-12.54434063,-55.93790823,9,2473,1360,2442,504,990,3423,3909,2676,1.28E+12,2011
245,2,-12.54864943,-55.95729781,9,2474,852,2882,391,815,3264,2753,1247,1.28E+12,2011
245,2,-12.7789007,-56.09284534,9,2475,1529,2809,532,1006,3993,4332,2893,1.28E+12,2011
245,1,-12.80255419,-56.03476637,1,2476,1792,3170,617,1224,4318,4848,3122,1.28E+12,2011
245,1,-12.81978937,-56.03045757,1,2477,1666,2984,574,1109,4606,4775,3203,1.28E+12,2011
245,2,-12.91875703,-56.15958679,9,2478,1690,2657,580,1215,4173,4313,3255,1.28E+12,2011
245,1,-12.90372112,-56.1574324,1,2479,1216,2360,480,941,3503,3426,1951,1.28E+12,2011
245,1,-12.92522022,-56.14235161,1,2480,1586,2839,462,1060,4268,4530,3100,1.28E+12,2011
245,2,-12.94030101,-56.1574324,9,2481,1712,2957,571,1209,4173,4697,3010,1.28E+12,2011
243,2,-12.97041769,-56.1488148,9,2482,1694,2584,513,1042,3701,4049,3231,1.28E+12,2011
245,2,-13.00053438,-56.08853655,9,2483,1725,3133,560,1152,4368,4672,3341,1.28E+12,2011
245,2,-13.01992396,-56.09069095,9,2484,1514,2851,533,1049,4332,4748,3293,1.28E+12,2011
245,2,-13.00915197,-56.05626546,9,2485,1603,3386,542,1010,4903,4515,2876,1.28E+12,2011
245,2,-12.93814661,-56.09499974,3,2486,1515,2546,506,1013,3519,3924,2959,1.28E+12,2011
245,2,-12.92952902,-56.10792613,9,2487,1631,2685,497,1065,3838,4119,3031,1.28E+12,2011
245,2,-12.92737462,-56.09930854,9,2488,1543,2514,444,970,3766,3942,3079,1.28E+12,2011
245,2,-12.92522022,-56.09284534,9,2489,1569,2551,505,1032,3631,4091,3098,1.28E+12,2011
245,2,-12.92306582,-56.08211824,3,2490,1695,2785,507,1041,4303,4673,4076,1.28E+12,2011
245,2,-12.91444823,-56.09930854,9,2491,1645,3056,515,1080,4582,4803,3168,1.28E+12,2011
245,2,-12.91660263,-56.10792613,9,2492,1547,3039,551,1055,4680,4339,2879,1.28E+12,2011
